CHROM	BIN_START	N_SNPS	TajimaD	Region
7A	359310000	2	-0.900325	PNWSpring
7A	359320000	1	-0.790167	PNWSpring
7A	359360000	1	-0.671951	PNWSpring
7A	359590000	1	-0.443671	PNWSpring
7A	359620000	1	-1.03475	PNWSpring
7A	360070000	18	-2.07415	PNWSpring
7A	360180000	4	-1.3641	PNWSpring
7A	360210000	1	-1.03475	PNWSpring
7A	360330000	1	-0.671951	PNWSpring
7A	360630000	2	-1.22075	PNWSpring
7A	360640000	3	-1.48842	PNWSpring
7A	360650000	1	-0.790167	PNWSpring
7A	360990000	1	-1.03475	PNWSpring
7A	361120000	1	-0.911101	PNWSpring
7A	361650000	1	-0.671951	PNWSpring
7A	362150000	3	-0.465484	PNWSpring
7A	363640000	1	-0.790167	PNWSpring
7A	363710000	1	-0.671951	PNWSpring
7A	363740000	2	-0.979522	PNWSpring
7A	363800000	2	-1.13974	PNWSpring
7A	364000000	4	-1.62741	PNWSpring
7A	364740000	1	-1.03475	PNWSpring
7A	364860000	1	-1.03475	PNWSpring
7A	365070000	1	-1.03475	PNWSpring
7A	365100000	1	-0.911101	PNWSpring
7A	365200000	1	-0.671951	PNWSpring
7A	365240000	1	-1.03475	PNWSpring
7A	365260000	1	-0.556452	PNWSpring
7A	365470000	5	-1.47122	PNWSpring
7A	365600000	1	-0.671951	PNWSpring
7A	365630000	1	-0.911101	PNWSpring
7A	365960000	2	-1.38643	PNWSpring
7A	365970000	1	-0.911101	PNWSpring
7A	366100000	2	-1.30359	PNWSpring
7A	366180000	8	-0.654904	PNWSpring
7A	366810000	4	-1.0615	PNWSpring
7A	366860000	1	-1.03475	PNWSpring
7A	367000000	3	-1.23923	PNWSpring
7A	367020000	1	-1.03475	PNWSpring
7A	367140000	1	-0.790167	PNWSpring
7A	367190000	2	-0.822949	PNWSpring
7A	367330000	1	-0.911101	PNWSpring
7A	367610000	1	-0.443671	PNWSpring
7A	367630000	2	-0.822949	PNWSpring
7A	367790000	1	-0.911101	PNWSpring
7A	367940000	1	-0.911101	PNWSpring
7A	367950000	1	-0.911101	PNWSpring
7A	368140000	1	-0.911101	PNWSpring
7A	368260000	2	-0.979522	PNWSpring
7A	368450000	1	-0.911101	PNWSpring
7A	368490000	1	-0.671951	PNWSpring
7A	368590000	1	-1.03475	PNWSpring
7A	368600000	1	-0.226262	PNWSpring
7A	368880000	1	-0.556452	PNWSpring
7A	368940000	1	-0.911101	PNWSpring
7A	368980000	1	-1.03475	PNWSpring
7A	369130000	2	-1.13974	PNWSpring
7A	369150000	1	-0.556452	PNWSpring
7A	369300000	1	-0.790167	PNWSpring
7A	369550000	1	-0.556452	PNWSpring
7A	369570000	1	-0.790167	PNWSpring
7A	369890000	2	-0.822949	PNWSpring
7A	370140000	2	-0.822949	PNWSpring
7A	370190000	14	-1.36334	PNWSpring
7A	370670000	2	-1.05872	PNWSpring
7A	370740000	4	-1.73297	PNWSpring
7A	370830000	1	-0.443671	PNWSpring
7A	370860000	1	-0.790167	PNWSpring
7A	371060000	1	-0.911101	PNWSpring
7A	371100000	2	-0.596281	PNWSpring
7A	371540000	1	-1.03475	PNWSpring
7A	371660000	2	-1.13974	PNWSpring
7A	371760000	2	-1.38643	PNWSpring
7A	372080000	5	-0.824131	PNWSpring
7A	372200000	5	-1.48331	PNWSpring
7A	372410000	2	-1.06054	PNWSpring
7A	372510000	1	-0.790167	PNWSpring
7A	372790000	1	-0.790167	PNWSpring
7A	372800000	2	-1.06054	PNWSpring
7A	372880000	1	-1.03475	PNWSpring
7A	373220000	2	-0.745572	PNWSpring
7A	373230000	1	-0.671951	PNWSpring
7A	373650000	1	-0.790167	PNWSpring
7A	374000000	3	-0.522825	PNWSpring
7A	374180000	2	-1.30359	PNWSpring
7A	374380000	10	-2.13803	PNWSpring
7A	374510000	5	-0.90571	PNWSpring
7A	374530000	1	-0.226262	PNWSpring
7A	374540000	1	-0.671951	PNWSpring
7A	374550000	1	-0.556452	PNWSpring
7A	374610000	1	-0.790167	PNWSpring
7A	375870000	1	-0.443671	PNWSpring
7A	375880000	1	-1.03475	PNWSpring
7A	376230000	5	-1.33576	PNWSpring
7A	376240000	7	-1.542	PNWSpring
7A	376280000	3	-0.991463	PNWSpring
7A	376290000	3	-1.1734	PNWSpring
7A	376310000	1	-0.671951	PNWSpring
7A	376610000	1	-0.333608	PNWSpring
7A	376780000	1	-0.556452	PNWSpring
7A	377070000	1	-1.03475	PNWSpring
7A	377160000	1	-1.03475	PNWSpring
7A	377610000	1	-0.333608	PNWSpring
7A	377720000	2	-1.06054	PNWSpring
7A	378090000	1	-0.671951	PNWSpring
7A	378170000	2	-0.822949	PNWSpring
7A	378280000	2	-0.822949	PNWSpring
7A	378480000	1	-0.790167	PNWSpring
7A	378620000	1	-0.790167	PNWSpring
7A	378990000	4	-0.0686492	PNWSpring
7A	379060000	3	-1.23498	PNWSpring
7A	379250000	1	-0.790167	PNWSpring
7A	379300000	3	-1.29799	PNWSpring
7A	379310000	2	-1.13974	PNWSpring
7A	379380000	2	-0.670016	PNWSpring
7A	379580000	5	-1.46417	PNWSpring
7A	379630000	4	-1.3641	PNWSpring
7A	379650000	1	-0.671951	PNWSpring
7A	379720000	2	-1.05872	PNWSpring
7A	379820000	1	-0.790167	PNWSpring
7A	379840000	2	-1.13974	PNWSpring
7A	379910000	13	-1.59648	PNWSpring
7A	379920000	1	-1.03475	PNWSpring
7A	379930000	1	-0.911101	PNWSpring
7A	380100000	2	-1.05872	PNWSpring
7A	380110000	1	-0.671951	PNWSpring
7A	380280000	1	-0.333608	PNWSpring
7A	380320000	2	-0.979522	PNWSpring
7A	380400000	1	-0.556452	PNWSpring
7A	380510000	1	-0.443671	PNWSpring
7A	380760000	1	-0.790167	PNWSpring
7A	380890000	1	-1.03475	PNWSpring
7A	381050000	1	-0.671951	PNWSpring
7A	381220000	2	-1.38643	PNWSpring
7A	381270000	9	-2.15729	PNWSpring
7A	381420000	6	-1.54457	PNWSpring
7A	382030000	1	-0.443671	PNWSpring
7A	382130000	1	-1.03475	PNWSpring
7A	382190000	6	0.165967	PNWSpring
7A	382390000	2	-1.22258	PNWSpring
7A	382420000	1	-0.671951	PNWSpring
7A	382640000	5	-1.68826	PNWSpring
7A	383060000	1	-0.790167	PNWSpring
7A	383180000	2	-1.22075	PNWSpring
7A	383420000	5	-1.59963	PNWSpring
7A	383540000	2	-1.05872	PNWSpring
7A	383660000	2	-0.900325	PNWSpring
7A	383870000	1	-0.556452	PNWSpring
7A	383980000	1	-0.911101	PNWSpring
7A	384050000	2	-0.596281	PNWSpring
7A	384110000	1	-0.911101	PNWSpring
7A	384340000	1	-1.03475	PNWSpring
7A	384390000	4	-1.78634	PNWSpring
7A	384400000	1	-0.671951	PNWSpring
7A	384420000	1	-0.911101	PNWSpring
7A	384540000	1	-0.671951	PNWSpring
7A	384630000	2	-1.06054	PNWSpring
7A	384910000	2	-0.594461	PNWSpring
7A	384940000	1	-1.03475	PNWSpring
7A	385440000	1	-1.03475	PNWSpring
7A	385500000	1	-0.911101	PNWSpring
7A	385890000	4	-1.16002	PNWSpring
7A	386210000	3	-0.810945	PNWSpring
7A	386220000	3	-0.869702	PNWSpring
7A	386390000	1	-0.556452	PNWSpring
7A	386690000	1	-0.790167	PNWSpring
7A	386700000	1	-0.671951	PNWSpring
7A	386980000	4	-1.73297	PNWSpring
7A	387240000	1	-0.790167	PNWSpring
7A	387260000	3	-0.757852	PNWSpring
7A	387320000	1	-0.911101	PNWSpring
7A	387370000	1	-0.911101	PNWSpring
7A	387420000	2	-1.30359	PNWSpring
7A	387440000	4	-0.147233	PNWSpring
7A	387480000	3	-1.11181	PNWSpring
7A	387680000	5	-1.07491	PNWSpring
7A	387710000	4	-1.06032	PNWSpring
7A	387750000	1	-1.03475	PNWSpring
7A	387770000	2	-0.520725	PNWSpring
7A	388030000	3	-1.30931	PNWSpring
7A	388040000	1	-0.556452	PNWSpring
7A	388100000	6	-1.74157	PNWSpring
7A	388150000	1	-0.556452	PNWSpring
7A	388190000	4	-1.11017	PNWSpring
7A	388250000	1	-0.911101	PNWSpring
7A	388310000	1	-0.911101	PNWSpring
7A	388520000	10	-0.249975	PNWSpring
7A	388600000	2	-0.900325	PNWSpring
7A	388760000	3	-1.61726	PNWSpring
7A	388780000	4	-1.16237	PNWSpring
7A	388850000	1	-0.790167	PNWSpring
7A	389050000	1	-0.911101	PNWSpring
7A	389110000	10	-1.9708	PNWSpring
7A	389140000	1	-0.790167	PNWSpring
7A	389220000	5	-0.959592	PNWSpring
7A	389500000	2	-0.745572	PNWSpring
7A	390030000	5	-1.11771	PNWSpring
7A	390140000	1	-0.790167	PNWSpring
7A	390310000	7	-1.01568	PNWSpring
7A	390320000	1	-0.333608	PNWSpring
7A	390360000	2	-0.983163	PNWSpring
7A	390370000	1	-0.790167	PNWSpring
7A	390550000	1	-0.911101	PNWSpring
7A	390600000	1	-0.556452	PNWSpring
7A	390610000	1	-0.790167	PNWSpring
7A	390920000	1	-0.671951	PNWSpring
7A	390990000	2	-1.05872	PNWSpring
7A	391120000	1	-0.911101	PNWSpring
7A	391670000	1	-0.790167	PNWSpring
7A	391700000	7	-2.10947	PNWSpring
7A	391780000	1	-1.03475	PNWSpring
7A	391910000	2	0.0400262	PNWSpring
7A	392390000	1	-0.333608	PNWSpring
7A	392480000	1	-0.671951	PNWSpring
7A	392990000	2	-0.822949	PNWSpring
7A	393020000	1	-0.443671	PNWSpring
7A	393250000	1	-1.03475	PNWSpring
7A	393360000	1	-0.671951	PNWSpring
7A	393490000	1	-0.790167	PNWSpring
7A	393550000	4	-1.3166	PNWSpring
7A	393760000	4	-1.78634	PNWSpring
7A	393820000	1	-0.556452	PNWSpring
7A	394050000	4	-1.36762	PNWSpring
7A	394160000	1	-0.671951	PNWSpring
7A	394240000	1	-0.671951	PNWSpring
7A	394260000	3	-0.93129	PNWSpring
7A	394440000	1	-0.556452	PNWSpring
7A	394450000	1	-0.443671	PNWSpring
7A	394570000	1	-0.671951	PNWSpring
7A	394810000	7	-1.89815	PNWSpring
7A	394830000	1	-0.556452	PNWSpring
7A	394870000	2	-0.745572	PNWSpring
7A	395000000	1	-1.03475	PNWSpring
7A	395010000	1	-0.443671	PNWSpring
7A	395160000	1	-0.556452	PNWSpring
7A	395170000	1	-0.790167	PNWSpring
7A	395440000	1	-0.671951	PNWSpring
7A	395450000	4	-1.26206	PNWSpring
7A	395580000	1	-0.671951	PNWSpring
7A	395770000	3	-1.11322	PNWSpring
7A	395840000	4	-0.577095	PNWSpring
7A	395880000	1	-0.671951	PNWSpring
7A	395900000	1	-1.03475	PNWSpring
7A	396090000	1	-0.671951	PNWSpring
7A	396200000	11	-1.60978	PNWSpring
7A	396220000	1	-0.333608	PNWSpring
7A	396460000	2	-1.13974	PNWSpring
7A	396480000	1	-0.911101	PNWSpring
7A	397320000	2	-1.05872	PNWSpring
7A	397330000	1	-1.03475	PNWSpring
7A	397780000	2	-0.979522	PNWSpring
7A	398180000	1	-0.790167	PNWSpring
7A	398210000	3	-1.23498	PNWSpring
7A	398220000	1	-0.671951	PNWSpring
7A	398360000	4	-1.21339	PNWSpring
7A	398440000	2	-1.05872	PNWSpring
7A	398450000	1	-1.03475	PNWSpring
7A	398900000	2	-0.979522	PNWSpring
7A	398920000	2	-1.38643	PNWSpring
7A	398930000	7	-1.65003	PNWSpring
7A	399210000	2	-0.670016	PNWSpring
7A	399280000	2	-0.670016	PNWSpring
7A	399440000	1	-0.790167	PNWSpring
7A	399510000	6	-0.297082	PNWSpring
7A	399800000	6	-1.78185	PNWSpring
7A	399920000	1	-0.671951	PNWSpring
7A	400070000	1	-0.671951	PNWSpring
7A	400100000	1	-0.671951	PNWSpring
7A	400430000	1	-0.790167	PNWSpring
7A	400440000	1	-1.03475	PNWSpring
7A	400500000	1	-0.556452	PNWSpring
7A	400580000	2	-1.066	PNWSpring
7A	400680000	2	-0.983163	PNWSpring
7A	400800000	1	-0.671951	PNWSpring
7A	400810000	1	-1.03475	PNWSpring
7A	400840000	2	-1.13974	PNWSpring
7A	400860000	11	-2.04719	PNWSpring
7A	401050000	1	-0.790167	PNWSpring
7A	401110000	2	-0.900325	PNWSpring
7A	401120000	1	-0.790167	PNWSpring
7A	401170000	7	-1.58117	PNWSpring
7A	401230000	8	-1.48029	PNWSpring
7A	401240000	1	-0.790167	PNWSpring
7A	401300000	1	-0.671951	PNWSpring
7A	401350000	2	-1.05872	PNWSpring
7A	401510000	2	-1.30359	PNWSpring
7A	401570000	1	-0.671951	PNWSpring
7A	401620000	1	-0.671951	PNWSpring
7A	401650000	4	-1.31895	PNWSpring
7A	401660000	1	-0.790167	PNWSpring
7A	401710000	1	-0.556452	PNWSpring
7A	401860000	2	-0.979522	PNWSpring
7A	401870000	1	-0.556452	PNWSpring
7A	402040000	6	-1.66542	PNWSpring
7A	402060000	1	0.175945	PNWSpring
7A	402190000	1	-0.671951	PNWSpring
7A	402380000	2	-1.30359	PNWSpring
7A	402400000	1	-0.790167	PNWSpring
7A	402660000	1	-0.790167	PNWSpring
7A	402820000	5	-1.20735	PNWSpring
7A	402920000	4	-1.21221	PNWSpring
7A	402940000	2	-0.670016	PNWSpring
7A	402950000	1	-0.790167	PNWSpring
7A	403170000	1	-0.790167	PNWSpring
7A	403230000	2	-0.902146	PNWSpring
7A	403260000	2	-0.983163	PNWSpring
7A	403340000	2	-0.670016	PNWSpring
7A	403350000	1	-0.443671	PNWSpring
7A	403660000	2	-0.670016	PNWSpring
7A	403940000	3	-1.06721	PNWSpring
7A	403990000	2	-1.06054	PNWSpring
7A	404110000	9	-2.09571	PNWSpring
7A	404120000	1	-0.556452	PNWSpring
7A	404150000	1	-1.03475	PNWSpring
7A	404180000	1	-0.556452	PNWSpring
7A	404200000	1	-0.556452	PNWSpring
7A	404280000	1	-0.671951	PNWSpring
7A	404410000	1	-0.671951	PNWSpring
7A	404430000	1	-1.03475	PNWSpring
7A	404460000	2	-1.38643	PNWSpring
7A	404470000	1	-0.671951	PNWSpring
7A	404490000	2	-0.596281	PNWSpring
7A	404680000	1	0.269703	PNWSpring
7A	404990000	2	-0.900325	PNWSpring
7A	405040000	1	-0.790167	PNWSpring
7A	405320000	2	-0.822949	PNWSpring
7A	405380000	1	-0.556452	PNWSpring
7A	405500000	2	-0.82659	PNWSpring
7A	405670000	1	-0.556452	PNWSpring
7A	405740000	1	-1.03475	PNWSpring
7A	405850000	1	-0.556452	PNWSpring
7A	405960000	2	-1.22258	PNWSpring
7A	405980000	2	-0.747393	PNWSpring
7A	406050000	1	-0.556452	PNWSpring
7A	406310000	1	-0.671951	PNWSpring
7A	406360000	1	-0.911101	PNWSpring
7A	406460000	1	-0.790167	PNWSpring
7A	406510000	1	-1.03475	PNWSpring
7A	406810000	1	-0.671951	PNWSpring
7A	406860000	3	-0.869702	PNWSpring
7A	406870000	3	-1.05164	PNWSpring
7A	406990000	6	-1.70394	PNWSpring
7A	407150000	1	-0.671951	PNWSpring
7A	407180000	1	-0.671951	PNWSpring
7A	407200000	1	-1.03475	PNWSpring
7A	407300000	3	-1.17481	PNWSpring
7A	407720000	1	-0.911101	PNWSpring
7A	407860000	1	-0.911101	PNWSpring
7A	408060000	1	-1.03475	PNWSpring
7A	408300000	1	-1.03475	PNWSpring
7A	408350000	1	-0.790167	PNWSpring
7A	408420000	1	-0.556452	PNWSpring
7A	408690000	3	-1.55284	PNWSpring
7A	408760000	1	-0.556452	PNWSpring
7A	408890000	1	-1.03475	PNWSpring
7A	408900000	6	-1.74422	PNWSpring
7A	409250000	2	-0.822949	PNWSpring
7A	409260000	3	-1.17906	PNWSpring
7A	409340000	14	-0.832771	PNWSpring
7A	409350000	1	-0.556452	PNWSpring
7A	409360000	2	-0.900325	PNWSpring
7A	409400000	2	-1.13974	PNWSpring
7A	409470000	2	-0.900325	PNWSpring
7A	409570000	1	-1.03475	PNWSpring
7A	409800000	4	-0.370667	PNWSpring
7A	409930000	1	-0.911101	PNWSpring
7A	410020000	1	-0.671951	PNWSpring
7A	410030000	1	0.849913	PNWSpring
7A	410170000	1	-1.03475	PNWSpring
7A	410430000	1	-0.790167	PNWSpring
7A	410490000	2	-0.900325	PNWSpring
7A	410730000	1	-1.03475	PNWSpring
7A	410910000	2	-1.30359	PNWSpring
7A	410990000	2	-1.30359	PNWSpring
7A	411140000	1	-1.03475	PNWSpring
7A	411210000	7	-1.82296	PNWSpring
7A	411570000	2	-1.22075	PNWSpring
7A	411750000	2	-0.822949	PNWSpring
7A	412170000	1	-1.03475	PNWSpring
7A	412310000	2	-1.05872	PNWSpring
7A	412360000	3	-0.871118	PNWSpring
7A	412370000	1	-0.671951	PNWSpring
7A	412570000	1	-0.911101	PNWSpring
7A	412590000	1	-0.911101	PNWSpring
7A	412890000	1	-0.671951	PNWSpring
7A	412900000	1	-0.790167	PNWSpring
7A	412990000	1	-1.03475	PNWSpring
7A	413040000	3	-1.05022	PNWSpring
7A	413120000	1	-0.911101	PNWSpring
7A	413690000	1	-0.443671	PNWSpring
7A	413970000	2	-0.745572	PNWSpring
7A	414300000	2	-0.822949	PNWSpring
7A	414580000	1	-0.671951	PNWSpring
7A	414610000	2	-0.990446	PNWSpring
7A	414620000	4	-1.36879	PNWSpring
7A	414670000	2	-0.670016	PNWSpring
7A	414790000	1	-0.443671	PNWSpring
7A	414980000	1	-0.556452	PNWSpring
7A	415370000	1	-0.911101	PNWSpring
7A	415850000	11	-1.84277	PNWSpring
7A	416760000	3	-1.05447	PNWSpring
7A	416790000	1	-0.671951	PNWSpring
7A	416950000	1	-1.03475	PNWSpring
7A	417010000	1	-0.556452	PNWSpring
7A	417600000	3	-1.00279	PNWSpring
7A	417940000	1	0.617557	PNWSpring
7A	418100000	1	-0.790167	PNWSpring
7A	418110000	4	-1.62976	PNWSpring
7A	418130000	1	-0.671951	PNWSpring
7A	418340000	1	-0.556452	PNWSpring
7A	418580000	2	-0.822949	PNWSpring
7A	418610000	1	-0.671951	PNWSpring
7A	418670000	4	-1.17761	PNWSpring
7A	418710000	2	-1.38643	PNWSpring
7A	418780000	1	-0.671951	PNWSpring
7A	419180000	1	-0.671951	PNWSpring
7A	419780000	1	-0.333608	PNWSpring
7A	419850000	2	-0.745572	PNWSpring
7A	419900000	1	-0.556452	PNWSpring
7A	419910000	2	-1.22258	PNWSpring
7A	420120000	1	-0.556452	PNWSpring
7A	420240000	1	-0.790167	PNWSpring
7A	420300000	9	-1.10102	PNWSpring
7A	420360000	1	-0.790167	PNWSpring
7A	420370000	1	-0.671951	PNWSpring
7A	420500000	2	-0.900325	PNWSpring
7A	420760000	2	-1.05872	PNWSpring
7A	421360000	1	-1.03475	PNWSpring
7A	421370000	2	-0.745572	PNWSpring
7A	421740000	1	-0.790167	PNWSpring
7A	421750000	2	-0.900325	PNWSpring
7A	421770000	1	0.269703	PNWSpring
7A	421780000	1	-1.03475	PNWSpring
7A	421810000	1	-0.911101	PNWSpring
7A	421860000	1	-0.671951	PNWSpring
7A	421950000	1	-0.226262	PNWSpring
7A	422160000	1	-0.556452	PNWSpring
7A	422180000	1	-1.03475	PNWSpring
7A	422470000	3	-0.810945	PNWSpring
7A	422740000	2	-0.902146	PNWSpring
7A	422900000	2	-1.38643	PNWSpring
7A	423080000	1	-0.556452	PNWSpring
7A	423560000	1	-0.226262	PNWSpring
7A	423730000	1	-0.556452	PNWSpring
7A	424310000	1	-0.671951	PNWSpring
7A	424330000	1	-0.671951	PNWSpring
7A	424530000	2	-0.983163	PNWSpring
7A	424630000	9	-2.24474	PNWSpring
7A	424690000	1	-0.556452	PNWSpring
7A	424920000	2	-0.594461	PNWSpring
7A	425080000	6	-1.43169	PNWSpring
7A	425220000	1	-0.911101	PNWSpring
7A	425310000	5	-1.07995	PNWSpring
7A	425560000	1	-0.556452	PNWSpring
7A	425820000	2	-0.822949	PNWSpring
7A	426410000	1	-0.671951	PNWSpring
7A	426560000	6	-1.82213	PNWSpring
7A	426800000	1	-0.671951	PNWSpring
7A	427090000	1	-1.03475	PNWSpring
7A	427510000	2	-0.594461	PNWSpring
7A	427550000	3	-0.892355	PNWSpring
7A	427610000	2	-0.542573	PNWSpring
7A	427620000	1	-0.443671	PNWSpring
7A	427820000	1	-1.03475	PNWSpring
7A	428330000	3	-0.812361	PNWSpring
7A	428340000	3	-0.886692	PNWSpring
7A	428400000	4	-1.37114	PNWSpring
7A	428740000	3	-1.18189	PNWSpring
7A	428760000	3	-0.759267	PNWSpring
7A	428810000	1	-1.03475	PNWSpring
7A	428850000	1	-0.911101	PNWSpring
7A	428910000	1	-0.333608	PNWSpring
7A	429040000	2	-0.385999	PNWSpring
7A	429050000	4	-1.11838	PNWSpring
7A	429400000	1	-0.671951	PNWSpring
7A	429460000	1	-0.671951	PNWSpring
7A	429580000	2	-1.05872	PNWSpring
7A	429670000	1	-0.790167	PNWSpring
7A	429730000	3	-0.637507	PNWSpring
7A	429860000	4	-1.0615	PNWSpring
7A	429870000	6	-0.801744	PNWSpring
7A	429890000	6	-1.08772	PNWSpring
7A	429920000	6	-1.16298	PNWSpring
7A	430230000	1	-1.03475	PNWSpring
7A	430240000	1	-0.556452	PNWSpring
7A	430270000	6	-1.35909	PNWSpring
7A	430500000	3	-0.869702	PNWSpring
7A	430740000	1	-0.790167	PNWSpring
7A	430750000	1	-0.556452	PNWSpring
7A	430760000	1	-1.03475	PNWSpring
7A	430770000	1	-1.03475	PNWSpring
7A	430780000	3	-1.23923	PNWSpring
7A	431030000	6	-0.558267	PNWSpring
7A	431260000	1	-1.03475	PNWSpring
7A	431600000	1	-0.671951	PNWSpring
7A	431620000	2	-1.38643	PNWSpring
7A	431760000	13	-2.29192	PNWSpring
7A	431810000	1	-1.03475	PNWSpring
7A	431870000	10	-1.78215	PNWSpring
7A	431920000	2	-1.30359	PNWSpring
7A	432050000	1	-0.556452	PNWSpring
7A	432350000	1	-0.911101	PNWSpring
7A	432450000	8	-1.51217	PNWSpring
7A	432690000	1	-1.03475	PNWSpring
7A	432730000	2	-1.05872	PNWSpring
7A	432810000	2	-0.983163	PNWSpring
7A	432890000	2	-0.979522	PNWSpring
7A	432920000	5	-1.37957	PNWSpring
7A	432960000	1	-0.790167	PNWSpring
7A	432980000	1	-0.911101	PNWSpring
7A	433000000	1	-0.556452	PNWSpring
7A	433020000	1	-0.556452	PNWSpring
7A	433070000	2	-0.979522	PNWSpring
7A	433220000	9	-0.676875	PNWSpring
7A	433370000	4	-1.02748	PNWSpring
7A	433730000	3	-1.61726	PNWSpring
7A	433740000	1	-0.790167	PNWSpring
7A	433820000	2	-1.22258	PNWSpring
7A	433850000	1	-1.03475	PNWSpring
7A	433970000	1	-0.671951	PNWSpring
7A	434320000	9	-1.77245	PNWSpring
7A	434520000	1	-0.671951	PNWSpring
7A	434740000	2	-0.822949	PNWSpring
7A	434750000	1	-0.911101	PNWSpring
7A	435170000	1	-1.03475	PNWSpring
7A	435440000	2	-0.902146	PNWSpring
7A	435660000	1	-0.671951	PNWSpring
7A	435820000	1	0.53467	PNWSpring
7A	435860000	1	-0.671951	PNWSpring
7A	435870000	1	-0.911101	PNWSpring
7A	435880000	3	-1.17623	PNWSpring
7A	435920000	1	-0.911101	PNWSpring
7A	436060000	10	-2.08551	PNWSpring
7A	436070000	1	-0.443671	PNWSpring
7A	436160000	1	0.53467	PNWSpring
7A	436170000	4	-1.11017	PNWSpring
7A	436440000	1	-0.443671	PNWSpring
7A	436690000	1	-1.03475	PNWSpring
7A	436710000	4	-1.31308	PNWSpring
7A	436720000	1	-1.03475	PNWSpring
7A	436780000	2	-0.0555564	PNWSpring
7A	436880000	6	-0.79776	PNWSpring
7A	436890000	1	-0.671951	PNWSpring
7A	437060000	1	-0.671951	PNWSpring
7A	437070000	1	0.360743	PNWSpring
7A	437150000	1	-0.790167	PNWSpring
7A	437530000	2	-0.822949	PNWSpring
7A	437550000	1	-0.443671	PNWSpring
7A	437590000	1	-0.556452	PNWSpring
7A	437880000	3	-1.23498	PNWSpring
7A	437900000	1	-0.790167	PNWSpring
7A	437910000	1	-0.790167	PNWSpring
7A	438150000	1	-0.556452	PNWSpring
7A	438160000	3	-0.559636	PNWSpring
7A	438170000	1	-0.333608	PNWSpring
7A	438250000	9	-1.11674	PNWSpring
7A	438260000	2	-1.30359	PNWSpring
7A	438330000	1	-0.333608	PNWSpring
7A	438470000	2	-0.822949	PNWSpring
7A	438740000	5	-1.03211	PNWSpring
7A	438760000	2	-1.05872	PNWSpring
7A	438770000	1	-0.671951	PNWSpring
7A	438800000	1	-0.671951	PNWSpring
7A	438840000	2	-1.14338	PNWSpring
7A	438850000	1	-0.556452	PNWSpring
7A	438880000	1	-1.03475	PNWSpring
7A	438920000	1	-0.556452	PNWSpring
7A	438930000	2	-0.745572	PNWSpring
7A	438990000	6	-0.983688	PNWSpring
7A	439000000	1	-0.790167	PNWSpring
7A	439030000	1	-0.556452	PNWSpring
7A	439110000	3	-0.752188	PNWSpring
7A	439320000	5	-1.42237	PNWSpring
7A	439470000	1	-0.443671	PNWSpring
7A	439530000	2	-0.900325	PNWSpring
7A	439570000	4	-1.36762	PNWSpring
7A	439580000	3	-0.882444	PNWSpring
7A	439620000	2	-1.22258	PNWSpring
7A	439780000	2	-0.822949	PNWSpring
7A	439800000	4	-1.57991	PNWSpring
7A	439810000	4	-1.62624	PNWSpring
7A	440060000	1	-1.03475	PNWSpring
7A	440150000	1	-0.671951	PNWSpring
7A	440510000	2	-0.378717	PNWSpring
7A	440690000	2	-1.22075	PNWSpring
7A	440790000	1	-0.911101	PNWSpring
7A	440890000	2	-1.22258	PNWSpring
7A	440960000	8	-1.80485	PNWSpring
7A	440970000	1	-1.03475	PNWSpring
7A	440990000	6	-1.35289	PNWSpring
7A	441280000	1	-0.911101	PNWSpring
7A	441570000	1	-0.671951	PNWSpring
7A	441580000	1	-0.556452	PNWSpring
7A	441680000	2	-0.822949	PNWSpring
7A	441820000	5	-1.73509	PNWSpring
7A	441920000	1	-0.790167	PNWSpring
7A	441970000	3	-0.929874	PNWSpring
7A	442000000	1	-0.911101	PNWSpring
7A	442050000	5	-0.99031	PNWSpring
7A	442230000	2	-0.745572	PNWSpring
7A	442260000	5	-1.38813	PNWSpring
7A	442270000	6	-1.39627	PNWSpring
7A	442380000	2	-1.06054	PNWSpring
7A	442410000	1	-0.671951	PNWSpring
7A	442580000	1	-0.911101	PNWSpring
7A	442630000	1	-0.671951	PNWSpring
7A	442950000	4	-1.41629	PNWSpring
7A	442970000	2	-0.673658	PNWSpring
7A	443060000	3	-1.36099	PNWSpring
7A	443160000	1	-0.671951	PNWSpring
7A	443300000	1	-0.671951	PNWSpring
7A	443340000	2	-1.05872	PNWSpring
7A	443380000	11	-1.40872	PNWSpring
7A	443390000	2	-0.900325	PNWSpring
7A	443460000	1	-0.790167	PNWSpring
7A	443490000	1	-0.671951	PNWSpring
7A	443500000	2	-0.900325	PNWSpring
7A	443880000	1	-0.790167	PNWSpring
7A	443960000	7	-1.57761	PNWSpring
7A	444060000	1	-0.556452	PNWSpring
7A	444200000	1	-0.911101	PNWSpring
7A	444340000	2	0.359545	PNWSpring
7A	444350000	19	-1.42796	PNWSpring
7A	444420000	2	-1.13974	PNWSpring
7A	444430000	1	-0.911101	PNWSpring
7A	444440000	3	-1.36099	PNWSpring
7A	444460000	1	-0.556452	PNWSpring
7A	444470000	4	-1.12073	PNWSpring
7A	444490000	1	-1.03475	PNWSpring
7A	444520000	1	-1.03475	PNWSpring
7A	444550000	2	-1.22075	PNWSpring
7A	444790000	1	-0.556452	PNWSpring
7A	444980000	9	-0.629711	PNWSpring
7A	445300000	1	-0.790167	PNWSpring
7A	445600000	2	-0.983163	PNWSpring
