CHROM	BIN_START	N_SNPS	TajimaD	Region
4A	399270000	2	-0.266624	North
4A	399300000	3	-0.639471	North
4A	399460000	2	-0.410084	North
4A	399530000	8	-0.784823	North
4A	399580000	2	-1.00909	North
4A	399640000	4	-1.31995	North
4A	399660000	1	-0.89426	North
4A	399690000	3	-1.13712	North
4A	399830000	3	-0.934812	North
4A	399850000	1	-0.119701	North
4A	399870000	1	-0.718026	North
4A	399900000	3	-0.987317	North
4A	399940000	1	-0.660525	North
4A	400020000	5	-0.775205	North
4A	400110000	2	-0.443432	North
4A	400140000	1	-0.222893	North
4A	400270000	4	-0.461108	North
4A	400290000	7	-0.83767	North
4A	400340000	6	-0.833146	North
4A	400350000	2	-0.371702	North
4A	400370000	3	-0.493933	North
4A	400470000	2	-0.815086	North
4A	400540000	1	-0.834893	North
4A	400690000	1	-0.328571	North
4A	400750000	2	-0.789288	North
4A	400840000	2	-0.815086	North
4A	400880000	1	-0.660525	North
4A	400910000	1	-0.603645	North
4A	400990000	3	-0.965166	North
4A	401110000	5	-1.10481	North
4A	401120000	1	-0.49175	North
4A	401140000	3	-0.750059	North
4A	401230000	1	-0.660525	North
4A	401240000	1	-0.436736	North
4A	401260000	2	-0.701199	North
4A	401280000	5	-1.40686	North
4A	401300000	6	-0.0991269	North
4A	401310000	1	-0.954248	North
4A	401370000	5	-0.683791	North
4A	401380000	5	-1.12543	North
4A	401520000	1	-0.660525	North
4A	401700000	14	-1.10438	North
4A	401770000	1	-0.436736	North
4A	401810000	6	-1.05017	North
4A	401920000	4	-1.36448	North
4A	401990000	6	-0.91848	North
4A	402000000	1	-0.547387	North
4A	402140000	3	-0.787633	North
4A	402240000	1	-0.603645	North
4A	402390000	1	-0.0189962	North
4A	402490000	4	-0.819699	North
4A	402500000	2	-0.371702	North
4A	402530000	4	-1.06176	North
4A	402550000	6	-0.803939	North
4A	402560000	2	-0.969032	North
4A	402570000	4	-0.768881	North
4A	402670000	7	-0.515719	North
4A	402710000	5	-0.781566	North
4A	402720000	1	-0.436736	North
4A	402780000	2	-0.265785	North
4A	402850000	11	-0.546433	North
4A	402860000	3	-0.436178	North
4A	402970000	1	-0.222893	North
4A	403040000	6	-0.662374	North
4A	403270000	2	-0.372122	North
4A	403300000	1	-0.328571	North
4A	403340000	6	-1.13758	North
4A	403380000	6	-0.593982	North
4A	403520000	2	-0.555222	North
4A	403560000	1	-0.547387	North
4A	403640000	1	-0.660525	North
4A	403650000	3	-0.609444	North
4A	403690000	11	-0.537843	North
4A	403810000	4	-0.530914	North
4A	403920000	8	-1.1469	North
4A	403960000	5	-0.663647	North
4A	403990000	3	-0.52035	North
4A	404010000	5	-0.643031	North
4A	404050000	1	-0.89426	North
4A	404070000	4	-0.530914	North
4A	404130000	9	-0.756864	North
4A	404150000	6	-0.859754	North
4A	404160000	1	-0.89426	North
4A	404180000	1	-0.436736	North
4A	404320000	4	-1.16121	North
4A	404350000	1	-0.382342	North
4A	404470000	1	-0.660525	North
4A	404510000	1	-0.718026	North
4A	404690000	1	-0.776149	North
4A	404800000	1	-0.718026	North
4A	404970000	5	-0.644445	North
4A	405120000	4	-0.391849	North
4A	405160000	2	-0.815086	North
4A	405180000	1	-0.49175	North
4A	405290000	1	-0.275421	North
4A	405390000	2	-0.665334	North
4A	405550000	2	-1.04747	North
4A	405570000	1	-0.0690379	North
4A	405590000	1	-0.436736	North
4A	405600000	1	-0.603645	North
4A	405860000	3	-1.16944	North
4A	405940000	6	-0.121994	North
4A	405950000	3	-0.523795	North
4A	406200000	7	-0.648265	North
4A	406220000	5	-1.54233	North
4A	406550000	3	-0.896581	North
4A	406570000	2	-1.04747	North
4A	406580000	3	-1.04704	North
4A	406630000	5	-0.622651	North
4A	406650000	1	-0.603645	North
4A	406670000	1	-0.603645	North
4A	406720000	1	-0.275421	North
4A	406750000	1	-0.328571	North
4A	406770000	8	-1.10959	North
4A	407020000	2	-0.627371	North
4A	407090000	3	-0.663262	North
4A	407110000	14	-1.32187	North
4A	407180000	6	-1.00901	North
4A	407390000	4	-0.697983	North
4A	407680000	1	-0.834893	North
4A	407690000	5	-1.10317	North
4A	407700000	1	-0.436736	North
4A	407710000	8	-0.760707	North
4A	407790000	1	-0.49175	North
4A	407820000	2	-0.443432	North
4A	407890000	3	-0.606819	North
4A	407900000	3	-1.3222	North
4A	407910000	2	-0.89143	North
4A	408070000	2	-1.08963	North
4A	408090000	1	-0.436736	North
4A	408180000	1	-0.436736	North
4A	408390000	2	-0.516001	North
4A	408400000	2	-0.516001	North
4A	408550000	4	-1.67758	North
4A	408650000	3	-0.691648	North
4A	408670000	5	-1.08703	North
4A	408760000	2	-0.738741	North
4A	408770000	3	-0.840467	North
4A	408800000	4	-1.11149	North
4A	408810000	1	-0.834893	North
4A	408820000	6	-0.878775	North
4A	408830000	3	-1.13745	North
4A	408880000	1	-0.49175	North
4A	408890000	1	-0.222893	North
4A	408940000	2	-1.12843	North
4A	408950000	1	-0.170986	North
4A	409020000	6	-0.971177	North
4A	409030000	8	-0.246655	North
4A	409320000	1	-0.382342	North
4A	409430000	1	-0.603645	North
4A	409480000	4	-1.22296	North
4A	409600000	7	-1.52473	North
4A	409710000	4	-0.632549	North
4A	409720000	2	-1.04747	North
4A	409750000	1	-0.170986	North
4A	409900000	2	-0.930231	North
4A	409970000	4	-0.988133	North
4A	410020000	4	-0.625445	North
4A	410040000	1	-0.660525	North
4A	410100000	1	-0.776149	North
4A	410300000	4	-0.648531	North
4A	410310000	1	-0.660525	North
4A	410330000	10	-1.00574	North
4A	410390000	5	-1.29813	North
4A	410480000	3	-0.630118	North
4A	410490000	1	-0.382342	North
4A	410640000	2	-0.815086	North
4A	410650000	3	-0.754982	North
4A	410680000	6	0.652146	North
4A	410880000	1	-0.954248	North
4A	410910000	1	-0.660525	North
4A	410930000	7	-0.644909	North
4A	410990000	4	-1.16777	North
4A	411100000	3	-0.723315	North
4A	411200000	5	-0.999617	North
4A	411250000	3	-0.605506	North
4A	411580000	2	-0.626532	North
4A	411610000	1	-0.660525	North
4A	411620000	1	-0.328571	North
4A	411630000	6	-1.40221	North
4A	411680000	5	-0.663647	North
4A	411830000	7	-0.36043	North
4A	411860000	4	-1.31558	North
4A	411890000	3	-0.392861	North
4A	412060000	3	-0.35299	North
4A	412140000	3	-0.986332	North
4A	412210000	2	-0.626532	North
4A	412230000	5	-0.869329	North
4A	412250000	11	-1.14845	North
4A	412260000	6	-1.00984	North
4A	412270000	3	-0.78107	North
4A	412280000	2	-0.517679	North
4A	412290000	2	-0.776704	North
4A	412300000	6	-1.12438	North
4A	412310000	2	-0.739161	North
4A	412400000	3	-0.38236	North
4A	412450000	4	-0.698529	North
4A	412480000	3	-0.816675	North
4A	412710000	4	-0.601812	North
4A	412790000	7	-1.25031	North
4A	412870000	7	-1.06715	North
4A	413030000	1	-0.275421	North
4A	413100000	1	-0.89426	North
4A	413300000	4	-0.846883	North
4A	413400000	1	-0.954248	North
4A	413550000	1	-0.382342	North
4A	413580000	1	-0.382342	North
4A	413630000	4	-1.49549	North
4A	413660000	2	-0.337096	North
4A	413750000	1	-0.275421	North
4A	413900000	1	-0.776149	North
4A	414080000	4	-0.702354	North
4A	414090000	4	-0.55482	North
4A	414100000	1	-0.834893	North
4A	414170000	1	-0.547387	North
4A	414300000	2	-0.777543	North
4A	414420000	1	-0.89426	North
4A	414440000	1	-0.660525	North
4A	414500000	5	-0.72455	North
4A	414510000	1	-0.834893	North
4A	414540000	1	-0.547387	North
4A	414570000	1	-0.382342	North
4A	414690000	2	-1.04747	North
4A	414880000	3	-1.0582	North
4A	414890000	11	0.153265	North
4A	414990000	2	-0.674143	North
4A	415330000	2	-1.04747	North
4A	415430000	12	-0.124734	North
4A	415450000	3	-0.492621	North
4A	415460000	1	-0.275421	North
4A	415520000	1	-0.547387	North
4A	415560000	1	-0.603645	North
4A	415620000	3	-0.24437	North
4A	415630000	2	-0.509919	North
4A	415660000	3	-0.691648	North
4A	415700000	2	-1.12717	North
4A	415780000	3	-0.778773	North
4A	415840000	1	-0.718026	North
4A	415850000	2	-0.336257	North
4A	415860000	10	-0.699152	North
4A	415880000	10	-1.38497	North
4A	415900000	3	-0.866883	North
4A	415920000	1	-0.89426	North
4A	416070000	1	-0.382342	North
4A	416110000	1	-0.222893	North
4A	416150000	2	-0.829767	North
4A	416230000	1	0.2682	North
4A	416460000	9	-1.50543	North
4A	416510000	8	-1.21561	North
4A	416530000	2	-0.443852	North
4A	416540000	3	-0.549063	North
4A	416570000	1	-0.89426	North
4A	416870000	4	-0.587195	North
4A	416910000	2	-0.60451	North
4A	417020000	1	-0.547387	North
4A	417060000	1	-0.603645	North
4A	417070000	8	-1.49028	North
4A	417310000	1	-0.49175	North
4A	417590000	3	-1.13712	North
4A	417610000	4	-1.49439	North
4A	417620000	2	-0.553544	North
4A	417830000	2	-0.591087	North
4A	418050000	12	-0.957998	North
4A	418060000	9	-0.69195	North
4A	418070000	15	-1.46867	North
4A	418130000	1	-0.222893	North
4A	418200000	1	-0.328571	North
4A	418320000	4	-0.696617	North
4A	418330000	1	-0.436736	North
4A	418480000	1	-0.718026	North
4A	418640000	3	-0.993223	North
4A	418650000	3	-0.353318	North
4A	418660000	13	-0.627765	North
4A	418690000	1	-0.119701	North
4A	418720000	4	-0.910815	North
4A	418780000	2	-0.443852	North
4A	418810000	1	-0.328571	North
4A	418820000	3	-1.29119	North
4A	418860000	3	-0.909708	North
4A	419000000	14	0.0560307	North
4A	419010000	1	-0.222893	North
4A	419050000	10	-0.810684	North
4A	419180000	1	-0.776149	North
4A	419210000	3	-0.663262	North
4A	419310000	1	-0.547387	North
4A	419410000	1	-0.834893	North
4A	419420000	5	-0.774262	North
4A	419470000	3	-0.86918	North
4A	419550000	1	-0.547387	North
4A	419630000	14	-2.06488	North
4A	419760000	4	-0.866964	North
4A	419810000	2	-0.482233	North
4A	419840000	2	-0.443852	North
4A	419900000	1	-0.547387	North
4A	419910000	8	-0.833478	North
4A	419950000	3	-0.520678	North
4A	419970000	3	-1.47955	North
4A	420090000	3	-1.14007	North
4A	420100000	2	-1.00825	North
4A	420500000	3	-0.934155	North
4A	420510000	4	-0.566295	North
4A	420520000	9	-0.507369	North
4A	420530000	4	-0.347316	North
4A	420540000	7	-1.3301	North
4A	420550000	1	-0.222893	North
4A	420590000	3	-0.191865	North
4A	420690000	5	-0.916449	North
4A	420800000	3	-0.749731	North
4A	421010000	1	-0.328571	North
4A	421020000	4	-0.579272	North
4A	421050000	13	-0.473285	North
4A	421060000	2	-0.631566	North
4A	421140000	4	-1.01354	North
4A	421150000	2	-0.738741	North
4A	421170000	2	-0.408406	North
4A	421280000	5	-0.847653	North
4A	421310000	3	-0.325589	North
4A	421350000	1	-0.660525	North
4A	421430000	1	-0.170986	North
4A	421460000	1	-0.275421	North
4A	421600000	6	-0.572258	North
4A	421710000	4	-1.16367	North
4A	421760000	1	-0.776149	North
4A	421900000	11	-0.869247	North
4A	421910000	10	-0.734896	North
4A	421960000	3	-0.492621	North
4A	422010000	2	-0.531102	North
4A	422040000	6	-0.818491	North
4A	422100000	2	-0.935265	North
4A	422160000	1	-0.222893	North
4A	422180000	1	-0.328571	North
4A	422190000	6	-0.612171	North
4A	422200000	12	-1.25795	North
4A	422380000	1	-0.328571	North
4A	422390000	2	-0.975744	North
4A	422470000	11	-1.02673	North
4A	422500000	1	-0.660525	North
4A	422520000	2	-0.48475	North
4A	422670000	4	-0.721616	North
4A	422680000	2	-0.482233	North
4A	422710000	3	-0.609772	North
4A	422720000	2	-0.674143	North
4A	422730000	3	-0.663262	North
4A	422760000	4	-0.439388	North
4A	422860000	4	-1.06149	North
4A	422880000	1	-0.275421	North
4A	423000000	7	-1.05075	North
4A	423100000	2	-0.479717	North
4A	423110000	1	-0.275421	North
4A	423140000	1	-0.436736	North
4A	423150000	4	-0.708638	North
4A	423370000	4	-0.0566185	North
4A	423420000	1	-0.0690379	North
4A	423430000	2	-0.829767	North
4A	423440000	1	-0.222893	North
4A	423460000	3	-0.5256	North
4A	423530000	1	-0.89426	North
4A	423580000	2	-0.336257	North
4A	423590000	1	-0.834893	North
4A	423670000	1	-0.436736	North
4A	423790000	2	-0.853048	North
4A	423870000	2	-0.667431	North
4A	423890000	1	-0.382342	North
4A	423960000	7	-1.61486	North
4A	424020000	3	-0.873118	North
4A	424270000	2	-0.443432	North
4A	424330000	4	-0.603998	North
4A	424350000	2	-0.861437	North
4A	424370000	5	-0.787692	North
4A	424400000	3	-1.22917	North
4A	424740000	4	-0.871336	North
4A	424860000	3	-1.04606	North
4A	424950000	2	-0.969452	North
4A	424970000	1	-0.170986	North
4A	425070000	1	-0.776149	North
4A	425110000	1	-0.954248	North
4A	425160000	2	-0.407567	North
4A	425200000	2	-0.336257	North
4A	425210000	4	-0.962588	North
4A	425240000	10	-0.522576	North
4A	425320000	2	-0.482233	North
4A	425330000	5	-0.0911295	North
4A	425400000	3	-0.86918	North
4A	425540000	1	-0.328571	North
4A	425550000	3	-0.926936	North
4A	425690000	7	-0.951667	North
4A	425700000	3	-0.926279	North
4A	425710000	1	-0.954248	North
4A	425790000	2	-0.93862	North
4A	425950000	5	-1.04933	North
4A	425980000	1	-0.776149	North
4A	425990000	3	-0.707727	North
4A	426000000	2	-0.745453	North
4A	426020000	1	-0.275421	North
4A	426160000	2	-0.300811	North
4A	426200000	1	-0.718026	North
4A	426210000	7	-0.747162	North
4A	426350000	1	-0.275421	North
4A	426360000	1	-0.954248	North
4A	426540000	1	-0.119701	North
4A	426610000	7	-0.525972	North
4A	426620000	1	-0.834893	North
4A	426670000	4	-1.52131	North
4A	426730000	4	-1.34167	North
4A	426790000	1	-0.275421	North
4A	426830000	3	-0.62618	North
4A	426920000	1	-0.776149	North
4A	426960000	3	-0.0591256	North
4A	426970000	7	-1.87744	North
4A	427070000	3	-0.642096	North
4A	427090000	1	-0.834893	North
4A	427170000	6	-0.744694	North
4A	427310000	4	-1.34112	North
4A	427330000	1	-0.954248	North
4A	427390000	3	-0.271115	North
4A	427450000	13	0.31261	North
4A	427480000	4	1.53183	North
4A	427500000	2	-0.407567	North
4A	427520000	1	-0.660525	North
4A	427550000	2	-0.44511	North
4A	427580000	4	-0.555093	North
4A	427690000	2	0.353357	North
4A	427850000	2	-0.34129	North
4A	427880000	4	-0.213852	North
4A	427900000	1	-0.776149	North
4A	427990000	5	-1.21001	North
4A	428030000	4	-0.701261	North
4A	428090000	1	-0.49175	North
4A	428100000	4	-0.923792	North
4A	428140000	2	-1.00825	North
4A	428160000	3	-0.964838	North
4A	428250000	1	-0.436736	North
4A	428260000	11	-1.30939	North
4A	428320000	5	-0.625243	North
4A	428410000	2	-0.779221	North
4A	428450000	3	-0.987317	North
4A	428800000	11	-0.673681	North
4A	428810000	2	-0.371702	North
4A	428850000	3	-0.897894	North
4A	429000000	3	-0.634548	North
4A	429010000	2	-0.516421	North
4A	429020000	6	-1.3305	North
4A	429040000	3	-1.02456	North
4A	429050000	1	-0.89426	North
4A	429100000	5	-0.52735	North
4A	429220000	1	-0.119701	North
4A	429230000	1	-0.603645	North
4A	429250000	2	-0.818441	North
4A	429340000	1	-0.718026	North
4A	429430000	1	-0.718026	North
4A	429440000	12	-0.505833	North
4A	429460000	12	-0.805782	North
4A	429490000	5	-0.463148	North
4A	429500000	2	-0.517679	North
4A	429750000	1	-0.718026	North
4A	429790000	1	-0.49175	North
4A	430030000	1	-0.718026	North
4A	430070000	2	-0.519776	North
4A	430080000	3	-0.492949	North
4A	430120000	3	-1.13942	North
4A	430260000	2	-0.855565	North
4A	430270000	4	-0.844697	North
4A	430430000	8	-1.6904	North
4A	430550000	3	-0.691976	North
4A	430590000	2	-0.589409	North
4A	430670000	1	-0.275421	North
4A	430850000	11	-1.86872	North
4A	431130000	2	-0.891849	North
4A	431240000	1	-0.603645	North
4A	431330000	1	-0.436736	North
4A	431480000	3	-0.840138	North
4A	431510000	3	-0.751044	North
4A	431590000	1	-0.547387	North
4A	431750000	1	-0.547387	North
4A	431910000	2	-0.479717	North
4A	432260000	8	-0.900918	North
4A	432400000	1	-0.222893	North
4A	432490000	5	-0.798176	North
4A	432520000	1	-0.170986	North
4A	432530000	7	0.635902	North
4A	432540000	2	-1.08963	North
4A	432570000	5	-0.704877	North
4A	432580000	1	-0.718026	North
4A	432660000	3	-0.808143	North
4A	432740000	2	-0.815086	North
4A	432760000	2	-1.00909	North
4A	432880000	6	-1.01234	North
4A	433040000	3	-0.465876	North
4A	433090000	3	-0.818644	North
4A	433110000	2	-0.516001	North
4A	433200000	8	0.208504	North
4A	433230000	1	-0.603645	North
4A	433270000	8	-0.794131	North
4A	433300000	3	-0.522647	North
4A	433310000	1	-0.222893	North
4A	433440000	2	-0.372122	North
4A	433450000	5	-0.858609	North
4A	433490000	2	-0.407567	North
4A	433510000	8	-0.792692	North
4A	433540000	3	-1.38488	North
4A	433600000	2	-0.665334	North
4A	433610000	3	-0.380719	North
4A	433630000	2	-0.48475	North
4A	433650000	2	-0.371702	North
4A	433660000	3	-0.521334	North
4A	433670000	2	-0.371702	North
4A	433720000	4	0.294458	North
4A	433730000	1	-0.119701	North
4A	433750000	9	-0.769893	North
4A	433780000	1	-0.222893	North
4A	433910000	1	-0.328571	North
4A	433940000	1	-0.436736	North
4A	434010000	11	-0.804525	North
4A	434070000	3	-0.731847	North
4A	434080000	1	-0.222893	North
4A	434340000	1	-0.834893	North
4A	434380000	4	-0.586103	North
4A	434390000	2	-0.443852	North
4A	434500000	4	-0.722162	North
4A	434730000	8	-1.13463	North
4A	434740000	2	-0.336257	North
4A	434750000	4	-1.21285	North
4A	434800000	3	-1.01603	North
4A	434860000	2	-0.443432	North
4A	434890000	2	-0.301231	North
4A	435010000	1	-0.547387	North
4A	435040000	1	-0.834893	North
4A	435210000	2	-0.407567	North
4A	435230000	3	-1.04704	North
4A	435280000	2	-0.351568	North
4A	435320000	2	-1.12675	North
4A	435440000	8	-0.560079	North
4A	435620000	6	-0.519769	North
4A	435710000	8	-0.585718	North
4A	435830000	1	0.574977	North
4A	435920000	6	-1.06337	North
4A	435930000	1	-0.834893	North
4A	435940000	1	-0.660525	North
4A	435950000	1	-0.954248	North
4A	435980000	5	-1.12307	North
4A	435990000	3	-1.02391	North
4A	436100000	3	-0.35299	North
4A	436240000	1	-0.119701	North
4A	436360000	1	-0.776149	North
4A	436370000	2	-0.336257	North
4A	436380000	4	-0.652493	North
4A	436390000	4	-0.584463	North
4A	436410000	1	-0.834893	North
4A	436440000	3	-0.779101	North
4A	436450000	2	-0.89143	North
4A	436740000	2	-0.665334	North
4A	436820000	1	0.0304239	North
4A	436860000	3	-0.70182	North
4A	437050000	2	-0.664075	North
4A	437090000	5	-0.625008	North
4A	437100000	5	-1.08078	North
4A	437110000	6	-0.664245	North
4A	437280000	1	-0.660525	North
4A	437360000	1	-0.275421	North
4A	437370000	3	-1.13712	North
4A	437440000	5	-1.16972	North
4A	437460000	6	-1.75478	North
4A	437480000	2	-1.20687	North
4A	437550000	9	-1.78788	North
4A	437580000	10	-1.64299	North
4A	437890000	1	-0.547387	North
4A	437910000	2	-0.371702	North
4A	437980000	3	-0.52035	North
4A	438040000	1	-0.603645	North
4A	438240000	14	-0.950506	North
4A	438290000	8	-0.669405	North
4A	438370000	6	-0.754776	North
4A	438390000	6	-0.348061	North
4A	438440000	3	-1.13712	North
4A	438610000	12	-1.76562	North
4A	438770000	1	-0.954248	North
4A	438900000	2	-1.28783	North
4A	439000000	4	-0.938682	North
4A	439040000	3	-1.05885	North
4A	439050000	4	-0.676262	North
4A	439060000	23	-0.394902	North
4A	439080000	1	-0.119701	North
4A	439170000	2	-0.742517	North
4A	439190000	1	-0.776149	North
4A	439200000	1	-0.660525	North
4A	439210000	1	-0.328571	North
4A	439400000	2	-1.16681	North
4A	439490000	1	-0.547387	North
4A	439660000	19	-1.42712	North
4A	440180000	1	-0.328571	North
4A	440190000	2	-0.410084	North
4A	440260000	5	-1.69465	North
4A	440380000	1	-0.954248	North
4A	440520000	3	-0.808471	North
4A	440530000	4	-0.91341	North
4A	440550000	1	-0.222893	North
4A	440730000	6	-1.1327	North
4A	440790000	2	-0.814666	North
4A	440870000	1	-0.547387	North
4A	440930000	1	-0.436736	North
4A	441070000	3	-1.3222	North
4A	441090000	3	-0.873118	North
4A	441100000	1	-0.382342	North
4A	441140000	1	-0.776149	North
4A	441200000	2	-0.408406	North
4A	441250000	1	-0.328571	North
4A	441260000	1	-0.382342	North
4A	441400000	1	-0.547387	North
4A	441460000	3	-0.382032	North
4A	441540000	2	-1.28783	North
4A	441690000	1	-0.0189962	North
4A	441770000	11	-0.829961	North
4A	441800000	1	-0.603645	North
4A	441820000	4	-0.0776558	North
4A	441830000	1	-0.436736	North
4A	441930000	2	-0.853048	North
4A	441940000	1	-0.328571	North
4A	441950000	1	-0.382342	North
4A	441990000	3	-0.691976	North
4A	442000000	1	-0.49175	North
4A	442130000	9	-0.686987	North
4A	442260000	8	-0.614318	North
4A	442300000	1	-0.603645	North
4A	442410000	4	-0.759455	North
4A	442420000	2	-0.779221	North
4A	442460000	5	-1.12425	North
4A	442500000	6	-1.19652	North
4A	442530000	3	-0.615679	North
4A	442590000	2	-1.16681	North
4A	442780000	2	-0.853048	North
4A	442810000	7	-1.57758	North
4A	442820000	1	-0.436736	North
4A	442920000	10	-0.658177	North
4A	443090000	1	-0.718026	North
4A	443120000	4	-0.601266	North
4A	443200000	5	-1.03731	North
4A	443240000	2	-0.702038	North
4A	443360000	2	-0.516001	North
4A	443390000	1	-0.660525	North
4A	443400000	6	-0.609884	North
4A	443420000	1	-0.660525	North
4A	443440000	2	-0.300811	North
4A	443610000	3	-0.958275	North
4A	443620000	3	-0.63422	North
4A	443800000	5	-0.786632	North
4A	443840000	3	-0.704446	North
4A	444150000	1	-0.954248	North
4A	444350000	7	-0.902544	North
4A	444370000	10	-0.645928	North
4A	444430000	9	-0.745153	North
4A	444600000	6	-0.744486	North
4A	444620000	1	-0.275421	North
4A	444750000	1	-0.222893	North
4A	444860000	1	-0.603645	North
4A	444970000	1	-0.954248	North
4A	445010000	5	-0.567167	North
4A	445070000	11	-1.38323	North
4A	445230000	1	-0.718026	North
4A	445280000	1	-0.119701	North
4A	445320000	3	-0.707399	North
4A	445500000	5	-0.919983	North
4A	445520000	4	-1.08758	North
4A	445780000	1	-0.275421	North
4A	445820000	1	-0.275421	North
4A	445950000	1	-0.547387	North
4A	445990000	2	-0.777543	North
4A	446150000	1	-0.776149	North
4A	446280000	5	-0.708176	North
4A	446420000	1	-0.222893	North
4A	446440000	1	-0.834893	North
4A	446460000	3	-0.0386158	North
4A	446470000	17	-0.229695	North
4A	446480000	8	0.127355	North
4A	446570000	1	-0.49175	North
4A	446580000	3	-0.472767	North
4A	446590000	2	-0.526488	North
4A	446600000	3	-1.10742	North
4A	446610000	1	-0.328571	North
4A	446620000	2	-0.480556	North
4A	446630000	1	-0.222893	North
4A	446720000	2	-1.04915	North
4A	446760000	6	-0.796767	North
4A	446850000	2	-0.480556	North
4A	446940000	6	-1.3094	North
4A	446950000	5	-0.972994	North
4A	447040000	1	1.90932	North
4A	447070000	2	-0.821378	North
4A	447080000	7	-0.764126	North
4A	447170000	4	-0.461108	North
4A	447320000	1	-0.382342	North
4A	447400000	3	-1.14336	North
4A	447540000	5	-0.364076	North
4A	447590000	5	-0.384456	North
4A	447690000	2	-0.663656	North
4A	447740000	2	-0.663656	North
4A	447790000	2	-0.818441	North
4A	448080000	2	-0.739161	North
4A	448120000	1	-0.603645	North
4A	448150000	4	-1.12214	North
4A	448250000	2	-0.815086	North
4A	448550000	1	-0.170986	North
4A	448590000	1	-0.89426	North
4A	448720000	5	-1.12684	North
4A	448770000	1	-0.660525	North
4A	448830000	2	-1.08963	North
4A	448900000	1	-0.89426	North
4A	449020000	3	-0.472439	North
4A	449080000	2	-1.16765	North
4A	449110000	3	-0.533148	North
4A	449120000	2	-1.00825	North
4A	449270000	10	-0.831243	North
4A	449390000	2	0.423619	North
4A	449810000	7	-0.461097	North
4A	449820000	2	-0.930231	North
4A	449880000	2	-0.40568	North
4A	449890000	4	0.630782	North
4A	449900000	1	-0.275421	North
4A	449970000	5	-0.45337	North
4A	449980000	2	-1.00825	North
4A	450110000	4	-1.52021	North
4A	450320000	1	-0.834893	North
4A	450630000	1	-0.89426	North
4A	450760000	10	0.245188	North
4A	450780000	2	0.454031	North
4A	450850000	1	0.31389	North
4A	450920000	1	-0.49175	North
4A	451100000	9	-1.85055	North
4A	451590000	2	-0.22195	North
4A	451610000	5	-0.91692	North
4A	451650000	1	-0.436736	North
4A	451700000	1	-0.776149	North
4A	451740000	3	-0.384821	North
4A	451820000	1	-0.718026	North
4A	451850000	3	-1.26149	North
4A	452060000	3	-1.26182	North
4A	452070000	4	-0.0205546	North
4A	452210000	3	-0.326245	North
4A	452230000	1	-0.776149	North
4A	452340000	1	0.174954	North
4A	452350000	1	0.490435	North
4A	452420000	1	0.127399	North
4A	452500000	4	-0.938682	North
4A	452510000	2	-0.738741	North
4A	452520000	2	-0.516421	North
4A	452590000	10	-0.412691	North
4A	452770000	5	-1.42677	North
4A	452780000	5	-1.38271	North
4A	453000000	4	0.0160558	North
4A	453110000	2	-0.407567	North
4A	453250000	2	-0.814666	North
4A	453290000	2	0.730044	North
4A	453300000	3	0.753882	North
4A	453600000	1	-0.776149	North
4A	453670000	5	0.593888	North
4A	453680000	2	0.484443	North
4A	454120000	2	-0.281516	North
4A	454590000	14	-1.87663	North
4A	454600000	4	-0.661919	North
4A	454810000	1	-0.776149	North
4A	454840000	1	0.403406	North
4A	455020000	2	0.484443	North
4A	455100000	1	-0.776149	North
4A	455230000	1	-0.328571	North
4A	455260000	16	-1.49897	North
4A	455880000	2	-1.28783	North
4A	455920000	1	-0.718026	North
4A	456290000	5	0.342381	North
4A	456300000	15	-1.16886	North
4A	456330000	3	-0.510833	North
4A	456410000	2	0.423619	North
4A	456440000	5	0.690132	North
4A	456450000	5	0.132694	North
4A	456480000	6	0.434186	North
4A	456630000	1	-0.834893	North
4A	456740000	2	-1.28783	North
4A	457320000	1	-0.170986	North
4A	457560000	4	-1.4444	North
4A	457660000	5	0.13022	North
4A	457820000	1	-0.834893	North
4A	457830000	1	0.2682	North
4A	458230000	2	-1.00825	North
4A	458510000	5	-1.28965	North
4A	458960000	1	-0.718026	North
4A	459160000	1	-0.89426	North
4A	459380000	1	-0.89426	North
4A	459620000	1	0.403406	North
4A	459630000	2	-0.749228	North
4A	459660000	1	-0.776149	North
4A	459760000	11	-1.95488	North
4A	459890000	1	-0.170986	North
4A	459990000	1	-0.776149	North
4A	460220000	2	-1.08711	North
4A	460230000	14	-0.532217	North
4A	460270000	10	0.217037	North
4A	460450000	1	0.574977	North
4A	460460000	1	0.403406	North
4A	461730000	2	-1.24735	North
4A	461900000	1	-0.776149	North
4A	461960000	1	-0.89426	North
4A	462050000	1	0.447231	North
4A	462060000	1	-0.547387	North
4A	462070000	5	1.04189	North
4A	462210000	6	0.00699513	North
4A	462310000	1	0.0792223	North
4A	462750000	2	-0.895205	North
4A	462820000	15	-1.65298	North
4A	462830000	13	-1.19106	North
4A	463370000	2	-1.28783	North
4A	463450000	1	-0.954248	North
4A	463750000	1	-0.89426	North
4A	463920000	4	-0.614107	North
4A	464110000	7	-0.764592	North
4A	464350000	7	-0.0148034	North
4A	464540000	5	-0.85319	North
4A	464550000	1	-0.49175	North
4A	464560000	7	-1.15095	North
4A	464680000	1	0.403406	North
4A	464690000	6	-0.0704396	North
4A	464760000	1	-0.718026	North
4A	464770000	1	-0.170986	North
4A	464800000	8	-1.03952	North
4A	464880000	2	-0.372122	North
4A	464990000	2	0.262751	North
