CHROM	BIN_START	N_SNPS	TajimaD	Region
6D	114230000	10	-1.45282	East
6D	114760000	1	-0.901387	East
6D	115310000	6	-1.86968	East
6D	115780000	4	-0.868589	East
6D	116470000	1	-0.901387	East
6D	116810000	2	-1.21477	East
6D	118260000	1	1.76794	East
6D	118980000	3	-1.53535	East
6D	119110000	3	-1.06565	East
6D	119280000	1	-0.972008	East
6D	120650000	7	-1.65345	East
6D	120670000	2	-1.21535	East
6D	121060000	21	-1.20292	East
6D	121160000	1	-0.831632	East
6D	121290000	1	-0.901387	East
6D	121330000	1	-0.901387	East
6D	121620000	7	-1.65474	East
6D	122250000	3	-1.27735	East
6D	122410000	1	-0.972008	East
6D	122740000	3	-1.24473	East
6D	122970000	16	-2.30573	East
6D	123050000	1	-0.367608	East
6D	123770000	4	-1.58124	East
6D	124160000	2	-1.30994	East
6D	124590000	1	-0.367608	East
6D	124820000	1	-0.831632	East
6D	125020000	1	-0.901387	East
6D	125230000	1	-0.694721	East
6D	125240000	1	-0.762743	East
6D	126610000	1	-0.831632	East
6D	126870000	1	-0.901387	East
6D	126890000	1	-0.972008	East
6D	127180000	1	-0.901387	East
6D	127370000	1	-0.831632	East
6D	127380000	2	-0.84575	East
6D	128090000	13	-1.61272	East
6D	128470000	2	-0.456585	East
6D	128480000	2	-1.30994	East
6D	128600000	1	-0.762743	East
6D	129330000	4	-1.57896	East
6D	129460000	1	-0.901387	East
6D	129490000	1	-0.762743	East
6D	129600000	1	-0.901387	East
6D	129700000	1	-0.627565	East
6D	130360000	1	-0.972008	East
6D	131320000	5	-1.75386	East
6D	131680000	11	-1.80198	East
6D	131690000	1	-0.972008	East
6D	131930000	3	-1.38799	East
6D	131940000	1	-0.627565	East
6D	132300000	5	-1.08948	East
6D	132360000	3	-1.35035	East
6D	132520000	1	-0.972008	East
6D	132630000	1	-0.561276	East
6D	132670000	2	-0.58183	East
6D	132760000	7	-1.35002	East
6D	133000000	1	-0.901387	East
6D	133210000	3	-0.88703	East
6D	133290000	2	-0.936253	East
6D	134330000	1	-0.831632	East
6D	134590000	9	-1.39957	East
6D	134670000	3	-1.49817	East
6D	135040000	5	-1.49131	East
6D	135100000	2	-1.07785	East
6D	135320000	1	-0.972008	East
6D	136120000	8	-1.4852	East
6D	136380000	1	-0.901387	East
6D	136690000	6	-1.28017	East
6D	136730000	1	-0.561276	East
6D	137120000	4	-1.51787	East
6D	137500000	3	-0.887942	East
6D	138800000	1	-0.627565	East
6D	138890000	4	-0.769736	East
6D	139170000	1	-0.972008	East
6D	139310000	1	-0.431298	East
6D	140020000	1	-0.561276	East
6D	140090000	9	-1.33601	East
6D	140320000	5	-1.70056	East
6D	140640000	3	-1.135	East
6D	141130000	1	-0.901387	East
6D	141930000	1	-0.831632	East
6D	142100000	5	-1.75386	East
6D	142510000	1	-0.495854	East
6D	142840000	2	-0.985592	East
6D	142920000	6	-1.59294	East
6D	143010000	1	-0.972008	East
6D	143250000	1	-0.972008	East
6D	143390000	5	-1.18887	East
6D	143400000	1	-0.627565	East
6D	143730000	1	-0.627565	East
6D	143780000	1	-0.431298	East
6D	143940000	1	-0.762743	East
6D	143950000	9	-1.56769	East
6D	144540000	8	-1.95059	East
6D	144960000	4	-1.51863	East
6D	145460000	6	-1.32139	East
6D	146030000	1	1.24802	East
6D	146910000	1	-0.901387	East
6D	146940000	1	-0.831632	East
6D	146980000	1	-0.367608	East
6D	147100000	4	-1.67174	East
6D	147230000	1	-0.901387	East
6D	147610000	1	-0.561276	East
6D	147680000	1	-0.304785	East
6D	147870000	2	-1.02792	East
6D	148230000	1	-0.901387	East
6D	149730000	2	-1.30994	East
6D	150160000	9	-1.87238	East
6D	150780000	3	-1.09918	East
6D	151580000	1	-0.972008	East
6D	151760000	1	-0.972008	East
6D	151950000	4	-1.15813	East
6D	152190000	4	-1.57896	East
6D	152550000	1	-0.694721	East
6D	153410000	1	-0.972008	East
6D	154370000	7	-1.69452	East
6D	155810000	1	-0.972008	East
6D	155840000	6	-1.16443	East
6D	156190000	3	-1.4238	East
6D	156230000	5	-1.49327	East
6D	156260000	6	-1.94016	East
6D	156320000	3	-1.53535	East
6D	156560000	1	-0.495854	East
6D	156640000	3	-1.46098	East
6D	157320000	3	-1.06611	East
6D	157430000	1	-0.901387	East
6D	157660000	35	-2.21473	East
6D	157810000	6	-1.77714	East
6D	158070000	2	-1.02792	East
6D	158110000	2	-1.07434	East
6D	158230000	1	-0.627565	East
6D	158620000	1	-0.972008	East
6D	158870000	1	-0.972008	East
6D	159010000	2	-0.982089	East
6D	159470000	1	-0.762743	East
6D	159780000	1	-0.901387	East
6D	160130000	1	1.76794	East
6D	161100000	6	-1.94016	East
6D	161140000	7	-1.86038	East
6D	161870000	1	0.814329	East
6D	161920000	1	-0.972008	East
6D	161970000	1	-0.762743	East
6D	162270000	1	-0.901387	East
6D	162400000	1	-0.831632	East
6D	162970000	2	-1.12135	East
6D	163120000	1	-0.762743	East
6D	163350000	2	-0.66883	East
6D	163360000	4	-1.57934	East
6D	163830000	1	-0.901387	East
6D	164760000	2	-1.21477	East
6D	166390000	2	-0.989096	East
6D	166710000	3	-1.38707	East
6D	168210000	1	-0.561276	East
6D	168220000	2	-1.12076	East
6D	168400000	2	-1.30994	East
6D	169050000	2	-0.636424	East
6D	169590000	1	-0.561276	East
6D	169950000	1	-0.901387	East
6D	170730000	1	-0.972008	East
6D	172540000	1	-0.972008	East
6D	173670000	1	-0.901387	East
6D	174190000	1	-0.901387	East
6D	174370000	2	-1.03318	East
6D	175230000	12	-1.24185	East
6D	175610000	1	-0.694721	East
6D	175880000	1	0.110712	East
6D	175960000	6	-1.70637	East
6D	176520000	7	-1.94434	East
6D	176680000	1	-0.831632	East
6D	176690000	1	-0.431298	East
6D	176840000	2	-0.642263	East
6D	176990000	1	-0.972008	East
6D	177240000	1	-0.627565	East
6D	177670000	2	-1.21477	East
6D	177780000	11	-2.27278	East
6D	177790000	3	-1.31544	East
6D	177990000	1	-0.762743	East
6D	178000000	1	-0.627565	East
6D	178370000	6	-1.36723	East
6D	178390000	1	-0.762743	East
6D	179790000	1	-0.901387	East
6D	179920000	4	-1.42736	East
6D	179940000	1	-0.831632	East
6D	180260000	1	0.533576	East
6D	180620000	1	-0.972008	East
6D	180860000	4	-0.381156	East
6D	181380000	20	-2.3949	East
6D	182010000	1	-0.831632	East
6D	182640000	1	-0.972008	East
6D	182660000	1	-0.901387	East
6D	185580000	1	-0.901387	East
6D	186000000	6	-1.79948	East
6D	186470000	1	-0.901387	East
6D	186540000	1	-0.627565	East
6D	186770000	1	-0.694721	East
6D	187040000	1	-0.972008	East
6D	187280000	3	-1.53535	East
6D	187380000	1	-0.901387	East
6D	187400000	1	-0.972008	East
6D	188410000	4	-1.39681	East
6D	188940000	1	-0.901387	East
6D	189760000	1	-0.901387	East
6D	189790000	1	-0.972008	East
6D	190390000	1	-0.972008	East
6D	190550000	1	-0.831632	East
6D	191920000	1	-0.367608	East
6D	192170000	1	-0.694721	East
6D	193230000	1	-0.972008	East
6D	193330000	1	-0.972008	East
6D	193390000	12	-2.10715	East
6D	194070000	1	-0.901387	East
6D	194260000	2	-1.07434	East
6D	195120000	2	-0.989096	East
6D	195450000	1	-0.901387	East
6D	195480000	1	-0.831632	East
6D	195980000	1	-0.901387	East
6D	196490000	2	-1.12135	East
6D	198860000	2	-1.26236	East
6D	198920000	1	-0.972008	East
6D	199410000	2	-1.21477	East
6D	199610000	1	-0.972008	East
6D	199940000	1	-0.831632	East
6D	200160000	2	-1.21535	East
6D	200870000	22	-2.54513	East
6D	201550000	1	-0.972008	East
6D	201570000	1	-0.972008	East
6D	201860000	1	0.0539551	East
6D	202190000	1	-0.561276	East
6D	202460000	1	-0.762743	East
6D	202490000	3	-1.4238	East
6D	202760000	1	-0.972008	East
6D	202880000	1	-0.627565	East
6D	203450000	17	-1.6804	East
6D	203620000	3	-1.4238	East
6D	203630000	1	-0.972008	East
6D	204500000	1	-0.561276	East
6D	204980000	1	0.0539551	East
6D	205110000	1	-0.972008	East
6D	205270000	1	-0.901387	East
6D	205610000	1	-0.972008	East
6D	205820000	9	-1.14019	East
6D	206560000	2	-1.21477	East
6D	207080000	1	-0.972008	East
6D	208530000	6	-1.79919	East
6D	209440000	2	-1.16777	East
6D	209620000	2	-1.30994	East
6D	209630000	7	-1.94434	East
6D	210750000	1	-0.972008	East
6D	210870000	2	-1.21477	East
6D	211540000	1	-0.762743	East
6D	211570000	4	-1.09931	East
6D	211780000	1	-0.972008	East
6D	212500000	1	0.433059	East
6D	212730000	2	-1.1231	East
6D	212740000	5	-1.31066	East
6D	212930000	4	-1.36665	East
6D	213380000	12	-2.28826	East
6D	214540000	1	-0.831632	East
6D	216890000	2	-1.21477	East
6D	217230000	1	0.275785	East
6D	217320000	8	-1.98903	East
6D	217400000	1	-0.431298	East
6D	218160000	1	-0.901387	East
6D	218330000	1	-0.972008	East
6D	218390000	1	-0.831632	East
6D	219310000	6	-1.66083	East
6D	219780000	3	-1.062	East
6D	219790000	16	-2.15133	East
6D	220030000	1	-0.831632	East
6D	220250000	4	-1.67174	East
6D	220940000	2	-1.30994	East
6D	221060000	1	-0.972008	East
6D	223660000	8	-1.95059	East
6D	223930000	1	-0.901387	East
6D	225660000	4	-1.60989	East
6D	225870000	1	-0.694721	East
6D	226580000	6	-1.72958	East
6D	226680000	13	-1.97942	East
6D	227160000	4	-1.51787	East
6D	227170000	3	-1.31362	East
6D	227340000	1	-0.694721	East
6D	227940000	2	-1.21535	East
6D	228130000	1	0.900982	East
6D	229300000	6	-1.82298	East
6D	229390000	1	-0.901387	East
6D	229510000	1	-0.431298	East
6D	229520000	1	0.221627	East
6D	231250000	1	-0.901387	East
6D	231510000	5	-1.80715	East
6D	232120000	8	-1.67131	East
6D	233470000	1	-0.901387	East
6D	234420000	4	-1.39681	East
6D	235030000	1	-0.121516	East
6D	235540000	1	-0.972008	East
6D	236000000	5	-1.8338	East
6D	236190000	1	-0.901387	East
6D	237390000	24	0.664348	East
6D	237610000	1	-0.901387	East
6D	238970000	1	-0.831632	East
6D	239360000	2	-1.26236	East
6D	240020000	21	-1.99297	East
6D	241530000	1	-0.972008	East
6D	242060000	1	-0.972008	East
6D	242220000	2	-1.26236	East
6D	242290000	3	-1.46098	East
6D	242340000	2	-1.26236	East
6D	242420000	2	0.149204	East
6D	243450000	1	-0.972008	East
6D	246120000	1	-0.694721	East
6D	247190000	1	-0.00366865	East
6D	247260000	1	-0.431298	East
6D	247350000	2	0.58362	East
6D	248000000	1	-0.627565	East
6D	248250000	3	-1.53535	East
6D	248260000	10	-1.90252	East
6D	248320000	1	0.166603	East
6D	248500000	2	-1.16777	East
6D	248510000	10	-1.96675	East
6D	248730000	6	-1.75278	East
6D	249440000	1	-0.762743	East
6D	249750000	6	-1.94016	East
6D	249960000	3	-1.2048	East
6D	249990000	5	-1.54297	East
6D	250020000	1	-0.694721	East
6D	250080000	1	-0.181739	East
6D	251230000	1	-0.762743	East
6D	252500000	1	-0.495854	East
6D	252780000	1	-0.972008	East
6D	252840000	1	-0.972008	East
6D	254230000	4	-0.905587	East
6D	254830000	2	-0.71233	East
6D	254900000	11	-2.01942	East
6D	256060000	31	-2.69391	East
6D	256310000	1	-0.972008	East
6D	256320000	2	-1.30994	East
6D	258560000	9	-1.68676	East
6D	259530000	1	-0.901387	East
6D	259700000	1	0.110712	East
6D	260810000	2	-0.945596	East
6D	261290000	8	-1.93243	East
6D	262180000	7	-1.69788	East
6D	262430000	2	-1.30994	East
6D	263150000	4	-1.70267	East
6D	264000000	2	-0.941508	East
6D	264680000	2	-1.21477	East
6D	264730000	1	-0.972008	East
6D	265520000	1	0.329076	East
6D	266430000	2	-1.07551	East
6D	267180000	2	-1.12076	East
6D	267510000	4	-1.3361	East
6D	267520000	1	-0.694721	East
6D	267530000	2	-1.16893	East
6D	267580000	2	-1.30994	East
6D	267680000	1	0.381501	East
6D	267860000	2	-1.30994	East
6D	268040000	1	-0.901387	East
6D	268340000	1	-0.831632	East
6D	268880000	1	-0.972008	East
6D	269120000	15	-2.16484	East
6D	269700000	6	-1.94016	East
6D	270450000	1	-0.901387	East
6D	270590000	1	-0.972008	East
6D	270770000	1	-0.694721	East
6D	271000000	5	-0.976023	East
6D	271360000	1	-0.901387	East
6D	271600000	3	-1.2778	East
6D	271610000	1	-0.561276	East
6D	271700000	1	-0.627565	East
6D	272100000	1	-0.901387	East
6D	272850000	2	-1.16777	East
6D	273130000	13	-1.57484	East
6D	273170000	7	-1.88118	East
6D	273390000	1	-0.972008	East
6D	273910000	10	-1.27124	East
6D	275130000	1	-0.762743	East
6D	275630000	1	-0.972008	East
6D	275660000	1	-0.972008	East
6D	276120000	1	-0.831632	East
6D	276410000	1	-0.901387	East
6D	276680000	3	-0.887942	East
6D	276870000	2	-0.898008	East
6D	276880000	3	-1.31407	East
6D	277020000	3	-1.09781	East
6D	277040000	10	-1.92006	East
6D	277140000	8	-1.49247	East
6D	277390000	5	-1.56896	East
6D	277640000	3	-0.522947	East
6D	277670000	1	-0.762743	East
6D	278100000	3	-1.27735	East
6D	278140000	1	-0.495854	East
6D	278170000	1	-0.972008	East
6D	278490000	1	-0.972008	East
6D	278640000	3	-1.31362	East
6D	278990000	1	0.166603	East
6D	279330000	2	-1.12076	East
6D	279640000	1	-0.972008	East
6D	280150000	1	-0.972008	East
6D	281070000	1	-0.00366865	East
6D	281840000	7	-1.6342	East
6D	282100000	1	0.0539551	East
6D	283430000	5	-1.6216	East
6D	283800000	2	-1.12076	East
6D	284690000	11	-2.27278	East
6D	285620000	5	-1.67457	East
6D	285740000	1	-0.972008	East
6D	285800000	2	-1.30994	East
6D	285870000	1	-0.495854	East
6D	286290000	1	-0.762743	East
6D	287160000	3	-1.53535	East
6D	288460000	2	-1.02792	East
6D	288550000	2	-1.21477	East
6D	289500000	1	-0.901387	East
6D	289540000	1	-0.972008	East
6D	290070000	2	-1.07785	East
6D	290190000	5	-1.75418	East
6D	290950000	1	-0.831632	East
6D	291550000	1	-0.972008	East
6D	291780000	1	-0.561276	East
6D	291790000	10	-1.57989	East
6D	291920000	69	-1.51713	East
6D	291930000	1	-0.901387	East
6D	291940000	2	-0.936253	East
6D	291950000	7	-1.22382	East
6D	292020000	1	-0.901387	East
6D	292060000	1	-0.831632	East
6D	292070000	2	-1.30994	East
6D	292080000	3	-1.31362	East
6D	292340000	2	-0.0837697	East
6D	292720000	5	-1.362	East
6D	292860000	5	-1.08032	East
6D	292960000	2	-1.30994	East
6D	293180000	6	-1.72987	East
6D	294080000	1	-0.972008	East
6D	294170000	1	-0.972008	East
6D	294410000	1	-0.972008	East
6D	294420000	3	-1.20617	East
6D	294690000	1	0.221627	East
6D	295040000	1	-0.972008	East
6D	295360000	5	-1.44586	East
6D	295590000	10	-1.76306	East
6D	295600000	1	-0.831632	East
6D	295690000	1	-0.972008	East
6D	296190000	2	-1.21477	East
6D	296680000	4	-0.729891	East
6D	296690000	2	-1.12076	East
6D	296750000	1	-0.431298	East
6D	296820000	1	-0.831632	East
6D	296990000	1	-0.972008	East
6D	297360000	1	-0.831632	East
6D	297430000	4	-0.768598	East
6D	297480000	1	-0.762743	East
6D	297520000	2	-1.16777	East
6D	297980000	3	-1.49817	East
6D	298390000	3	-1.53535	East
6D	298670000	8	-2.10341	East
6D	298910000	5	-1.51828	East
6D	298920000	1	-0.972008	East
6D	299190000	1	-0.901387	East
6D	299210000	4	-1.42774	East
6D	299340000	3	-1.42517	East
6D	299390000	1	-0.831632	East
6D	299900000	5	-0.793581	East
6D	300070000	1	-0.972008	East
6D	300320000	9	-1.4525	East
6D	300880000	1	-0.627565	East
6D	300980000	1	-0.972008	East
6D	301040000	6	-1.82269	East
6D	302030000	2	-1.1231	East
6D	302410000	1	-0.694721	East
6D	303980000	2	-0.0861052	East
6D	304730000	2	-1.30994	East
6D	304760000	1	-0.901387	East
6D	305170000	10	-1.96635	East
6D	305180000	13	-2.35516	East
6D	305610000	3	-0.854408	East
6D	306020000	1	-0.694721	East
6D	306030000	3	-1.2048	East
6D	306120000	1	-0.972008	East
6D	306210000	1	-0.972008	East
6D	306700000	4	0.296772	East
6D	306710000	4	-0.134309	East
6D	306870000	1	0.724211	East
6D	308560000	3	-1.42426	East
6D	308780000	1	-0.901387	East
6D	308790000	1	-0.901387	East
6D	308890000	1	-0.901387	East
6D	309190000	3	-0.223195	East
6D	309950000	2	-0.198213	East
6D	310390000	1	-0.901387	East
6D	311420000	3	-1.49817	East
6D	311540000	3	-1.24153	East
6D	311700000	1	-0.181739	East
6D	311740000	2	-1.30994	East
6D	312990000	10	-2.11056	East
6D	313000000	9	-2.16773	East
6D	313970000	5	-1.70383	East
6D	314080000	1	-0.831632	East
6D	314500000	1	-0.901387	East
6D	315060000	1	-0.831632	East
6D	315240000	7	-1.88118	East
6D	315950000	2	-1.30994	East
6D	316180000	1	-0.972008	East
6D	316230000	5	-1.54362	East
6D	316310000	1	-0.831632	East
6D	316420000	12	-2.13485	East
6D	316460000	13	-2.32899	East
6D	316510000	1	-0.901387	East
6D	316620000	7	-1.9654	East
6D	316630000	2	-1.30994	East
6D	317000000	2	-1.12135	East
6D	317120000	2	-0.846334	East
6D	317470000	1	-0.627565	East
6D	317480000	1	-0.972008	East
6D	317690000	1	-0.762743	East
6D	318070000	1	-0.972008	East
6D	318560000	8	-0.94059	East
6D	318620000	6	-1.89317	East
6D	318800000	14	-2.06764	East
6D	318810000	1	-0.972008	East
6D	318950000	1	-0.972008	East
6D	319150000	1	-0.831632	East
6D	319680000	1	0.221627	East
6D	319700000	4	-1.70267	East
6D	320110000	1	-0.181739	East
6D	320530000	1	-0.367608	East
6D	320970000	1	-0.972008	East
6D	321110000	1	-0.901387	East
6D	321240000	1	-0.495854	East
6D	321330000	1	0.275785	East
6D	321980000	1	-0.972008	East
6D	322450000	6	-0.991469	East
6D	322530000	1	-0.972008	East
6D	322570000	1	-0.901387	East
6D	322580000	1	-0.181739	East
6D	323960000	5	-0.934663	East
6D	324520000	5	-1.64792	East
6D	324570000	2	-1.21477	East
6D	324780000	1	-0.831632	East
6D	324820000	6	-1.79919	East
6D	325680000	1	-0.762743	East
6D	325700000	3	-1.3508	East
6D	325820000	1	-0.831632	East
6D	326170000	2	-0.982089	East
6D	326300000	1	-0.972008	East
6D	327360000	1	-0.831632	East
6D	328150000	1	-0.901387	East
6D	328170000	1	-0.972008	East
6D	328830000	5	-1.80715	East
6D	328870000	2	-1.30994	East
6D	328920000	1	-0.901387	East
6D	329340000	1	0.582534	East
6D	329840000	8	-1.47008	East
6D	329940000	1	-0.831632	East
6D	330320000	1	-0.972008	East
6D	330970000	2	-1.16777	East
6D	331170000	1	-0.242829	East
6D	331190000	1	-0.901387	East
6D	331230000	3	-1.13317	East
6D	331430000	1	-0.901387	East
6D	332540000	3	-0.76795	East
6D	332810000	1	-0.694721	East
6D	333000000	1	-0.972008	East
6D	333920000	1	-0.831632	East
6D	334080000	2	-1.21477	East
6D	334340000	1	-0.972008	East
6D	334770000	1	-0.831632	East
6D	335980000	5	-1.33797	East
6D	336020000	2	-1.16893	East
6D	336350000	1	0.0539551	East
6D	337200000	2	-0.982089	East
6D	337670000	1	-0.972008	East
6D	337680000	1	-0.762743	East
6D	337780000	1	-0.694721	East
6D	338110000	1	-0.972008	East
6D	338400000	2	-1.26236	East
6D	340210000	3	-1.46144	East
6D	340430000	3	-1.42426	East
6D	340950000	1	-0.972008	East
6D	341640000	1	0.0539551	East
6D	341650000	3	-1.27735	East
6D	342710000	1	-0.762743	East
6D	342730000	4	-1.48808	East
6D	343340000	1	-0.762743	East
6D	343470000	1	-0.627565	East
6D	343610000	1	-0.831632	East
6D	343630000	1	-0.901387	East
6D	343670000	1	-0.901387	East
6D	344090000	1	-0.762743	East
6D	344210000	2	-0.84575	East
6D	345060000	1	-0.901387	East
6D	345390000	2	-0.936837	East
6D	346070000	1	-0.00366865	East
6D	346360000	2	-0.936253	East
6D	347680000	1	-0.901387	East
6D	347810000	2	-0.941508	East
6D	348030000	1	-0.694721	East
6D	348080000	1	1.17697	East
6D	348640000	1	-0.762743	East
6D	348960000	1	-0.901387	East
6D	349100000	1	-0.901387	East
6D	349760000	1	-0.972008	East
6D	349910000	11	-1.16569	East
6D	350060000	12	-2.14802	East
6D	350200000	2	-0.53833	East
6D	350520000	1	-0.242829	East
6D	350920000	1	-0.627565	East
6D	351110000	1	-0.972008	East
6D	351240000	1	-0.901387	East
6D	351450000	1	-0.367608	East
6D	351970000	6	-1.45486	East
6D	352150000	3	-1.062	East
6D	352250000	2	-0.84575	East
6D	352290000	1	-0.831632	East
6D	352350000	6	-1.25264	East
6D	352770000	1	-0.972008	East
6D	352840000	3	-1.2048	East
6D	352880000	4	-1.09969	East
6D	352920000	1	-0.367608	East
6D	353340000	1	-0.972008	East
6D	353350000	13	-2.01503	East
6D	353830000	3	-1.4238	East
6D	353850000	1	-0.694721	East
6D	354210000	1	-0.831632	East
6D	354540000	1	-0.831632	East
6D	354800000	1	-0.972008	East
6D	355850000	2	-1.07434	East
6D	356600000	1	-0.831632	East
6D	357000000	1	-0.901387	East
6D	357010000	12	-1.94385	East
6D	358210000	4	-1.36741	East
6D	358220000	3	-0.516104	East
6D	358390000	3	-0.681264	East
6D	359520000	4	-1.57896	East
6D	360310000	1	-0.972008	East
6D	360680000	6	-1.38668	East
6D	360690000	1	1.88882	East
6D	361520000	1	-0.972008	East
6D	362250000	4	-1.24673	East
6D	362840000	1	0.0539551	East
6D	362870000	1	-0.972008	East
6D	362920000	6	-1.89317	East
6D	362950000	1	-0.831632	East
6D	363020000	1	-0.972008	East
6D	363030000	3	-0.991282	East
6D	363060000	1	-0.762743	East
6D	363260000	1	-0.831632	East
6D	363320000	1	-0.627565	East
6D	363470000	1	1.14014	East
6D	364370000	1	-0.762743	East
6D	364490000	1	-0.901387	East
6D	364890000	3	-1.31499	East
6D	365010000	7	-1.88118	East
6D	365020000	4	-1.4266	East
6D	365270000	4	-1.33648	East
6D	365440000	1	0.381501	East
6D	365700000	1	-0.367608	East
6D	366530000	3	-1.24336	East
6D	366670000	3	-0.817681	East
6D	366680000	1	0.433059	East
6D	367170000	2	-1.16777	East
6D	367530000	5	-1.8338	East
6D	367740000	1	-0.972008	East
6D	367870000	5	-1.67424	East
6D	368060000	1	-0.561276	East
6D	368210000	3	-1.2048	East
6D	368360000	1	-0.762743	East
6D	368530000	1	-0.901387	East
6D	368730000	3	-1.3508	East
6D	368750000	2	-0.729847	East
6D	369100000	1	-0.901387	East
6D	369420000	1	-0.901387	East
6D	369540000	1	-0.972008	East
6D	369650000	1	0.381501	East
6D	369900000	1	-0.495854	East
6D	370030000	1	-0.367608	East
6D	370040000	7	-1.28995	East
6D	371290000	3	-0.99265	East
6D	371470000	1	-0.901387	East
6D	371520000	2	-1.07551	East
6D	372160000	1	-0.831632	East
6D	372170000	2	-1.26236	East
6D	372420000	1	-0.762743	East
6D	372920000	1	-0.762743	East
6D	374100000	5	-1.67457	East
6D	374120000	1	-0.901387	East
6D	374570000	1	-0.831632	East
6D	374810000	1	-0.972008	East
6D	375090000	1	0.858089	East
6D	375100000	5	-1.7805	East
6D	375820000	2	-0.891002	East
6D	376080000	9	-1.40966	East
6D	376410000	1	-0.972008	East
6D	376850000	1	-0.901387	East
6D	376890000	2	-0.891002	East
6D	377070000	4	-1.0458	East
6D	377340000	1	-0.561276	East
6D	377820000	1	-0.972008	East
6D	377970000	1	-0.694721	East
6D	378040000	1	-0.831632	East
6D	378730000	2	-1.02792	East
6D	379000000	1	-0.831632	East
6D	380020000	4	-1.01336	East
6D	380030000	17	-1.84642	East
6D	380190000	2	-1.26236	East
6D	380590000	5	-1.8338	East
6D	381180000	1	-0.762743	East
6D	381540000	2	-0.756998	East
6D	381990000	1	-0.495854	East
6D	382410000	7	-2.02856	East
6D	382550000	1	1.87885	East
6D	382560000	1	-0.00366865	East
6D	382580000	1	-0.121516	East
6D	382610000	8	-1.10244	East
6D	382720000	1	-0.694721	East
6D	383210000	1	-0.831632	East
6D	383510000	2	-1.21477	East
6D	383740000	2	-1.12135	East
6D	383810000	1	-0.972008	East
6D	384270000	1	-0.762743	East
6D	384280000	1	-0.627565	East
6D	384290000	2	-1.03026	East
6D	384360000	2	-1.26236	East
6D	384630000	1	-0.694721	East
6D	384970000	4	-0.729132	East
6D	385260000	1	-0.495854	East
6D	385660000	5	-1.64792	East
6D	385670000	2	-1.21477	East
6D	385690000	1	-0.762743	East
6D	386220000	2	-1.26236	East
6D	386270000	14	-2.04595	East
6D	386280000	2	-0.801082	East
6D	386320000	1	-0.972008	East
6D	386920000	2	-1.21477	East
6D	386930000	2	-0.982089	East
6D	387090000	3	-1.09873	East
6D	387400000	1	-0.694721	East
6D	388100000	1	0.533576	East
6D	388120000	1	-0.972008	East
6D	388300000	1	-0.694721	East
6D	388330000	1	-0.694721	East
6D	388940000	7	-2.02856	East
6D	389040000	1	1.78484	East
6D	389300000	4	-1.30821	East
6D	389320000	1	-0.831632	East
6D	389360000	7	-1.27742	East
6D	389370000	1	-0.972008	East
6D	389510000	2	-0.936837	East
6D	389540000	1	-0.831632	East
6D	389580000	1	-0.762743	East
6D	389600000	1	0.483751	East
6D	389630000	1	0.329076	East
6D	389700000	2	-1.21535	East
6D	389950000	8	-2.06544	East
6D	389970000	7	-1.35079	East
6D	390020000	2	-1.30994	East
6D	390230000	1	-0.972008	East
6D	390700000	3	-1.53535	East
6D	390830000	2	-1.12076	East
6D	391680000	10	-2.04614	East
6D	391890000	1	-0.901387	East
6D	391930000	4	-1.4304	East
6D	391940000	2	-1.12076	East
6D	392110000	1	-0.627565	East
6D	392180000	2	-0.756998	East
6D	393030000	1	-0.901387	East
6D	393640000	1	-0.901387	East
6D	393650000	1	-0.762743	East
6D	394180000	5	-1.70056	East
6D	394550000	3	-1.31362	East
6D	394830000	1	-0.901387	East
6D	395090000	1	0.110712	East
6D	395210000	16	-2.45024	East
6D	395360000	5	-1.70089	East
6D	395390000	1	-0.901387	East
6D	396530000	2	-1.02792	East
6D	396600000	2	-0.756414	East
6D	396980000	1	-0.831632	East
6D	397080000	1	-0.972008	East
6D	398170000	7	-0.944546	East
6D	398850000	1	-0.901387	East
6D	398950000	1	-0.972008	East
6D	399010000	1	-0.831632	East
6D	399030000	3	-1.35035	East
6D	400060000	1	-0.762743	East
6D	400460000	1	-0.972008	East
6D	400520000	1	-0.901387	East
6D	400650000	1	-0.901387	East
6D	400690000	2	-1.12076	East
6D	400700000	7	-1.49198	East
6D	401300000	12	-1.58076	East
6D	401640000	11	-1.9638	East
6D	401730000	1	-0.901387	East
6D	402130000	1	-0.901387	East
6D	402170000	3	-1.53535	East
6D	402340000	1	-0.901387	East
6D	402490000	1	-0.561276	East
6D	403060000	1	-0.762743	East
6D	403740000	1	-0.901387	East
6D	403790000	1	-0.901387	East
6D	403970000	2	-1.21535	East
6D	404230000	3	-1.31362	East
6D	404590000	4	-0.52953	East
6D	405080000	1	0.677852	East
6D	405480000	4	-1.57896	East
6D	406200000	2	-1.26236	East
6D	406330000	5	-1.21438	East
6D	406340000	2	-0.234414	East
6D	406620000	2	-1.02851	East
6D	406640000	16	-2.1185	East
6D	407210000	1	0.582534	East
6D	408150000	2	-0.936837	East
6D	408180000	2	-0.281417	East
6D	408200000	4	-1.33876	East
6D	408210000	1	0.630626	East
6D	408910000	1	-0.901387	East
6D	409660000	1	-0.831632	East
6D	409740000	1	-0.694721	East
6D	409770000	2	-1.30994	East
6D	410030000	1	-0.901387	East
6D	410070000	1	-0.972008	East
6D	410110000	1	-0.901387	East
6D	410140000	1	-0.831632	East
6D	410170000	1	0.984168	East
6D	410400000	3	-1.35035	East
