CHROM	BIN_START	N_SNPS	TajimaD	Region
2D	114660000	1	-0.762743	East
2D	114770000	1	-0.561276	East
2D	115120000	1	-0.495854	East
2D	115580000	1	-0.831632	East
2D	115950000	2	0.17723	East
2D	116510000	1	-0.694721	East
2D	116550000	1	1.55131	East
2D	116610000	4	-0.926269	East
2D	116650000	1	-0.972008	East
2D	116770000	2	-0.902679	East
2D	117110000	3	-1.17264	East
2D	117790000	1	-0.694721	East
2D	117800000	2	-0.891002	East
2D	117840000	6	-1.52332	East
2D	118220000	3	-1.38935	East
2D	118330000	1	-0.972008	East
2D	118380000	4	-1.51825	East
2D	118390000	1	-0.972008	East
2D	118490000	1	-0.972008	East
2D	118550000	1	-0.831632	East
2D	118850000	2	-1.26236	East
2D	119060000	1	-0.972008	East
2D	119070000	8	-2.08431	East
2D	119180000	9	-1.5999	East
2D	119370000	6	-1.80006	East
2D	119660000	3	-1.02664	East
2D	119810000	6	-1.57146	East
2D	120070000	1	-0.901387	East
2D	120090000	1	-0.831632	East
2D	120250000	1	-0.972008	East
2D	120970000	1	-0.367608	East
2D	121000000	1	-0.901387	East
2D	121350000	2	-0.936253	East
2D	121480000	1	-0.972008	East
2D	121780000	1	-0.694721	East
2D	122030000	1	-0.762743	East
2D	122390000	18	-1.2708	East
2D	122700000	3	-1.20526	East
2D	122790000	3	-1.53535	East
2D	122860000	2	-0.982089	East
2D	123210000	2	-1.07434	East
2D	123680000	1	-0.831632	East
2D	124100000	2	-0.777434	East
2D	124210000	1	-0.972008	East
2D	124470000	15	-1.63544	East
2D	124880000	1	-0.831632	East
2D	125330000	1	0.900982	East
2D	125420000	1	-0.431298	East
2D	126150000	1	-0.972008	East
2D	126660000	1	-0.901387	East
2D	126900000	4	-1.45677	East
2D	126930000	1	-0.972008	East
2D	126980000	1	-0.431298	East
2D	127110000	1	-0.762743	East
2D	127940000	4	-1.39795	East
2D	128360000	3	-1.53535	East
2D	129350000	1	-0.561276	East
2D	129680000	2	-1.21535	East
2D	129910000	1	-0.972008	East
2D	129960000	3	-0.817681	East
2D	130660000	6	-1.77657	East
2D	130750000	7	-0.824157	East
2D	130760000	4	-1.24673	East
2D	130770000	5	-1.41333	East
2D	130820000	2	-1.26236	East
2D	130830000	1	-0.121516	East
2D	130840000	10	-1.88716	East
2D	131000000	1	-0.694721	East
2D	131040000	3	-1.42517	East
2D	131050000	1	-0.495854	East
2D	131110000	2	-1.16777	East
2D	131120000	6	-1.59121	East
2D	131130000	1	-0.762743	East
2D	131160000	1	-0.901387	East
2D	131270000	1	0.221627	East
2D	131280000	1	-0.062159	East
2D	131290000	6	-1.2548	East
2D	131380000	1	-0.627565	East
2D	131460000	2	-0.848085	East
2D	131720000	1	-0.901387	East
2D	132060000	9	-1.75268	East
2D	133040000	1	-0.972008	East
2D	133160000	1	-0.367608	East
2D	134130000	3	-1.53535	East
2D	134240000	1	-0.972008	East
2D	134400000	1	-0.972008	East
2D	134800000	1	-0.972008	East
2D	135080000	1	-0.972008	East
2D	135280000	1	-0.762743	East
2D	135380000	2	-1.16777	East
2D	135470000	2	-0.891002	East
2D	135810000	1	-0.062159	East
2D	136170000	1	-0.304785	East
2D	136180000	1	-0.762743	East
2D	136460000	8	-1.50407	East
2D	136470000	1	-0.901387	East
2D	136750000	3	-0.649555	East
2D	137590000	9	-1.65219	East
2D	138690000	1	-0.762743	East
2D	138760000	1	-0.901387	East
2D	138820000	1	-0.694721	East
2D	138880000	1	-0.627565	East
2D	139020000	1	-0.901387	East
2D	139030000	1	-0.972008	East
2D	139100000	4	-1.18754	East
2D	139260000	1	-0.762743	East
2D	139490000	1	-0.901387	East
2D	139740000	2	-1.21477	East
2D	140490000	1	-0.831632	East
2D	141800000	1	-0.561276	East
2D	141990000	5	-1.56961	East
2D	142490000	1	-0.972008	East
2D	143220000	4	-1.36892	East
2D	143480000	1	-0.901387	East
2D	144370000	4	-1.2769	East
2D	144830000	1	-0.901387	East
2D	145360000	2	-0.982089	East
2D	145670000	1	-0.972008	East
2D	145730000	1	-0.972008	East
2D	145890000	2	-1.12076	East
2D	145910000	1	-0.762743	East
2D	146300000	2	-0.84575	East
2D	147110000	3	-1.49817	East
2D	147130000	6	-1.56887	East
2D	147530000	1	-0.901387	East
2D	150140000	1	-0.901387	East
2D	150730000	3	-1.31681	East
2D	150890000	1	-0.901387	East
2D	151150000	1	-0.972008	East
2D	152100000	1	-0.304785	East
2D	152660000	1	-0.694721	East
2D	152850000	1	-0.561276	East
2D	152870000	1	0.0539551	East
2D	153780000	1	-0.901387	East
2D	154090000	2	-1.16777	East
2D	154100000	2	-1.16777	East
2D	154180000	2	-0.982089	East
2D	154610000	1	-0.972008	East
2D	154840000	1	-0.901387	East
2D	154890000	2	-1.30994	East
2D	154950000	3	-1.4238	East
2D	155110000	3	-1.4238	East
2D	155160000	2	-1.12076	East
2D	155170000	6	-1.50012	East
2D	155210000	1	-0.901387	East
2D	155330000	2	-1.21477	East
2D	155510000	4	-1.09931	East
2D	155520000	1	-0.901387	East
2D	155540000	2	-1.07551	East
2D	155550000	7	-1.73663	East
2D	155760000	1	-0.972008	East
2D	156590000	4	-1.14617	East
2D	157020000	1	-0.901387	East
2D	157110000	1	-0.901387	East
2D	157120000	2	-0.938589	East
2D	157130000	1	-0.627565	East
2D	157140000	4	-1.12948	East
2D	157330000	10	-2.14407	East
2D	157880000	1	-0.431298	East
2D	158270000	5	-1.70089	East
2D	158280000	3	-0.715254	East
2D	159330000	6	-1.57204	East
2D	159570000	2	-0.891002	East
2D	159600000	1	-0.762743	East
2D	159680000	1	-0.831632	East
2D	159860000	12	-1.77779	East
2D	162710000	3	-1.27917	East
2D	162880000	1	-0.972008	East
2D	163570000	1	-0.972008	East
2D	163950000	1	-0.972008	East
2D	164130000	3	-1.4238	East
2D	164270000	1	-0.831632	East
2D	164470000	1	-0.972008	East
2D	165340000	2	-1.02792	East
2D	165460000	2	-0.989096	East
2D	165540000	2	-0.636424	East
2D	166100000	2	-0.982089	East
2D	166610000	1	-0.762743	East
2D	167420000	2	-1.12076	East
2D	167660000	1	-0.972008	East
2D	167700000	1	-0.972008	East
2D	168640000	1	-0.694721	East
2D	168880000	2	-1.26236	East
2D	169030000	3	-1.16899	East
2D	169540000	1	-0.972008	East
2D	169550000	1	-0.972008	East
2D	169780000	1	-0.121516	East
2D	169970000	4	-0.57279	East
2D	170470000	1	-0.762743	East
2D	170620000	7	-2.02856	East
2D	170810000	2	-0.84575	East
2D	172110000	1	-0.972008	East
2D	172410000	4	-1.10728	East
2D	172540000	7	-1.65732	East
2D	172820000	1	-0.762743	East
2D	173920000	1	-0.561276	East
2D	173950000	2	-1.30994	East
2D	174320000	1	-0.972008	East
2D	174430000	4	-1.57896	East
2D	174570000	3	-0.817681	East
2D	175100000	1	-0.972008	East
2D	175330000	1	-0.694721	East
2D	175590000	1	-0.762743	East
2D	175900000	1	-0.901387	East
2D	176530000	1	-0.901387	East
2D	177340000	1	-0.694721	East
2D	177450000	1	-0.901387	East
2D	178270000	2	-0.846334	East
2D	178280000	6	-1.03442	East
2D	178500000	1	-0.831632	East
2D	178510000	17	-0.839028	East
2D	178690000	6	-1.70983	East
2D	178760000	1	-0.901387	East
2D	178770000	1	-0.831632	East
2D	179130000	6	-1.52303	East
2D	179350000	4	-1.18754	East
2D	179600000	1	-0.972008	East
2D	179660000	3	-1.31362	East
2D	179830000	1	-0.901387	East
2D	179900000	3	-1.27963	East
2D	180080000	4	-1.13365	East
2D	180420000	1	-0.627565	East
2D	180810000	2	-0.234414	East
2D	180870000	2	-1.16777	East
2D	180990000	1	-0.972008	East
2D	181250000	4	-0.566149	East
2D	181260000	5	-1.19018	East
2D	181280000	1	-0.972008	East
2D	181300000	6	-1.70666	East
2D	181560000	2	-0.214854	East
2D	181580000	2	-1.30994	East
2D	181940000	1	-0.972008	East
2D	182570000	1	-0.762743	East
2D	182730000	6	-1.41075	East
2D	183800000	1	-0.901387	East
2D	184470000	1	-0.901387	East
2D	184790000	5	-1.54428	East
2D	184850000	1	-0.762743	East
2D	185000000	2	-1.03318	East
2D	185180000	1	0.814329	East
2D	185210000	2	-0.860347	East
2D	185370000	2	-1.12076	East
2D	185380000	13	-1.27162	East
2D	185390000	1	0.329076	East
2D	185800000	1	-0.901387	East
2D	185980000	1	-0.762743	East
2D	186300000	1	-0.062159	East
2D	186310000	2	-1.26236	East
2D	186620000	1	-0.901387	East
2D	186630000	1	-0.831632	East
2D	186690000	2	-0.668246	East
2D	186960000	5	-1.5446	East
2D	187520000	2	-1.30994	East
2D	187650000	1	-0.901387	East
2D	187730000	5	-1.49262	East
2D	187960000	1	-0.901387	East
2D	188430000	1	-0.901387	East
2D	188500000	1	-0.627565	East
2D	188530000	1	-0.972008	East
2D	188830000	2	-0.983257	East
2D	188850000	1	-0.627565	East
2D	189280000	3	-1.09736	East
2D	189290000	4	-1.51787	East
2D	189380000	2	-1.02792	East
2D	189520000	1	-0.062159	East
2D	189530000	1	0.221627	East
2D	189670000	2	-1.03026	East
2D	189690000	1	-0.627565	East
2D	189970000	1	-0.901387	East
2D	190310000	3	-0.991282	East
2D	190420000	1	-0.972008	East
2D	190570000	3	-1.2429	East
2D	190580000	1	-0.831632	East
2D	191050000	6	-0.969416	East
2D	192150000	2	-1.26236	East
2D	192170000	1	-0.627565	East
2D	192180000	4	-0.616808	East
2D	192280000	1	-0.181739	East
2D	192300000	1	0.858089	East
2D	192720000	1	-0.627565	East
2D	192750000	6	0.125425	East
2D	192790000	1	-0.972008	East
2D	193340000	1	-0.627565	East
2D	193390000	5	-1.31688	East
2D	193400000	2	-0.985592	East
2D	194330000	1	-0.901387	East
2D	194450000	2	-1.12076	East
2D	194460000	1	-0.831632	East
2D	194650000	2	-0.936253	East
2D	194700000	1	-0.627565	East
2D	194760000	2	-1.07434	East
2D	194800000	1	-0.831632	East
2D	195280000	1	-0.627565	East
2D	195820000	1	-0.762743	East
2D	196130000	2	-0.846334	East
2D	196350000	1	-0.901387	East
2D	196360000	6	-1.03327	East
2D	196470000	3	-1.09781	East
2D	196710000	12	-1.42546	East
2D	196720000	1	-0.901387	East
2D	197860000	1	-0.694721	East
2D	197870000	2	0.371667	East
2D	197910000	1	-0.901387	East
2D	199130000	7	-1.61314	East
2D	199620000	1	-0.831632	East
2D	200250000	2	-1.12076	East
2D	200390000	1	-0.972008	East
2D	201440000	1	-0.901387	East
2D	201660000	1	1.49758	East
2D	201810000	30	-1.52455	East
2D	201830000	2	-1.12076	East
2D	202430000	2	-1.07434	East
2D	203220000	1	-0.831632	East
2D	203500000	2	-1.21477	East
2D	204140000	2	-1.07785	East
2D	204220000	7	-2.02856	East
2D	204290000	4	-1.33648	East
2D	204480000	1	0.329076	East
2D	205040000	1	1.91351	East
2D	205060000	1	-0.972008	East
2D	205310000	1	0.533576	East
2D	205890000	3	-1.27826	East
2D	206350000	1	0.381501	East
2D	206680000	3	-1.20526	East
2D	206690000	1	-0.901387	East
2D	207230000	5	-1.01052	East
2D	207240000	1	-0.901387	East
2D	207270000	2	-0.936253	East
2D	207440000	1	0.483751	East
2D	208390000	8	-1.90055	East
2D	208530000	1	-0.495854	East
2D	208540000	5	-1.4166	East
2D	208710000	1	-0.121516	East
2D	209020000	1	-0.627565	East
2D	209320000	1	-0.762743	East
2D	209440000	1	-0.972008	East
2D	210890000	1	-0.062159	East
2D	210930000	1	-0.972008	East
2D	211190000	1	-0.972008	East
2D	212050000	4	-1.60989	East
2D	212540000	2	0.719083	East
2D	212920000	1	-0.901387	East
2D	212970000	2	-1.26236	East
2D	213260000	1	-0.901387	East
2D	213700000	1	-0.831632	East
2D	213850000	1	-0.972008	East
2D	214050000	1	-0.00366865	East
2D	215730000	1	0.630626	East
2D	215880000	1	0.582534	East
2D	217140000	6	-1.38841	East
2D	217310000	1	-0.901387	East
2D	217480000	7	-1.98671	East
2D	217760000	1	-0.901387	East
2D	218370000	2	-1.07551	East
2D	218380000	3	-1.49817	East
2D	219130000	3	-0.580662	East
2D	219230000	11	-2.06354	East
2D	219740000	1	-0.431298	East
2D	220670000	1	-0.972008	East
2D	221040000	1	-0.762743	East
2D	221290000	1	-0.972008	East
2D	222050000	1	-0.694721	East
2D	222060000	1	-0.694721	East
2D	222540000	1	-0.627565	East
2D	223170000	1	0.166603	East
2D	223240000	5	-1.80715	East
2D	223670000	1	-0.495854	East
2D	224090000	1	-0.431298	East
2D	225130000	2	-1.07785	East
2D	225270000	5	-1.25999	East
2D	225680000	3	-1.46098	East
2D	226030000	1	-0.972008	East
2D	226040000	1	0.724211	East
2D	226460000	1	0.814329	East
2D	226530000	1	-0.831632	East
2D	226560000	1	-0.831632	East
2D	226600000	4	-1.3361	East
2D	226740000	2	-0.292219	East
2D	226990000	1	-0.972008	East
2D	227670000	1	-0.972008	East
2D	228050000	1	-0.901387	East
2D	228820000	1	-0.972008	East
2D	228900000	1	-0.972008	East
2D	229050000	1	0.483751	East
2D	229260000	1	-0.901387	East
2D	229310000	1	-0.901387	East
2D	229490000	1	-0.901387	East
2D	230370000	1	-0.972008	East
2D	231110000	2	0.294009	East
2D	231600000	2	-1.02851	East
2D	231980000	1	0.769703	East
2D	232150000	1	-0.831632	East
2D	232240000	1	-0.901387	East
2D	232330000	1	0.483751	East
2D	232900000	1	-0.972008	East
2D	232980000	1	-0.972008	East
2D	233100000	5	-1.31132	East
2D	233380000	1	-0.831632	East
2D	233390000	3	-0.927864	East
2D	234140000	1	-0.831632	East
2D	234150000	1	-0.762743	East
2D	234320000	1	-0.831632	East
2D	234330000	9	-1.51927	East
2D	234340000	18	-1.26547	East
2D	234350000	8	-1.80128	East
2D	234360000	55	-2.01559	East
2D	234650000	2	-0.982089	East
2D	234900000	1	-0.831632	East
2D	235130000	1	1.34811	East
2D	235300000	1	-0.831632	East
2D	235460000	1	-0.901387	East
2D	235470000	10	-1.91927	East
2D	235500000	1	-0.901387	East
2D	235650000	1	0.900982	East
2D	236130000	1	-0.831632	East
2D	236710000	1	-0.972008	East
2D	237390000	1	-0.762743	East
2D	238150000	1	-0.627565	East
2D	238250000	4	-1.64082	East
2D	238720000	1	-0.00366865	East
2D	239490000	1	0.858089	East
2D	239700000	2	-1.21477	East
2D	239720000	6	-1.70637	East
2D	239760000	1	-0.00366865	East
2D	239830000	1	-0.181739	East
2D	239970000	1	-0.561276	East
2D	239980000	2	-0.801082	East
2D	241000000	1	-0.762743	East
2D	241360000	2	-0.41075	East
2D	242190000	1	-0.762743	East
2D	242380000	1	0.275785	East
2D	243130000	1	-0.972008	East
2D	243970000	1	-0.972008	East
2D	244010000	1	-0.972008	East
2D	244750000	1	-0.972008	East
2D	245530000	1	-0.831632	East
2D	245660000	2	-0.891002	East
2D	245680000	1	0.433059	East
2D	246640000	1	-0.972008	East
2D	246750000	1	-0.901387	East
2D	246830000	1	-0.431298	East
2D	247100000	1	-0.831632	East
2D	247820000	1	-0.972008	East
2D	247830000	3	-0.914405	East
2D	248400000	1	-0.972008	East
2D	249110000	1	-0.831632	East
2D	249900000	1	-0.242829	East
2D	250430000	1	-0.762743	East
2D	250630000	1	-0.831632	East
2D	250880000	1	-0.762743	East
2D	251130000	1	-0.242829	East
2D	251340000	1	-0.242829	East
2D	252030000	1	0.110712	East
2D	252660000	1	-0.972008	East
2D	253280000	1	-0.972008	East
2D	253610000	3	-0.958204	East
2D	253650000	1	-0.901387	East
2D	254220000	1	-0.431298	East
2D	254760000	1	-0.831632	East
2D	254980000	1	-0.831632	East
2D	255620000	1	-0.972008	East
2D	255790000	1	0.900982	East
2D	256250000	1	-0.831632	East
2D	256490000	1	-0.901387	East
2D	256670000	3	-1.4238	East
2D	256800000	1	1.06389	East
2D	256890000	1	-0.762743	East
2D	257220000	6	-1.27426	East
2D	257450000	1	-0.762743	East
2D	258640000	1	0.677852	East
2D	258700000	2	-0.13632	East
2D	258800000	1	-0.972008	East
2D	258860000	4	-1.67174	East
2D	258940000	1	-0.972008	East
2D	259100000	1	-0.901387	East
2D	259470000	1	0.724211	East
2D	260130000	10	-1.52905	East
2D	260260000	4	-1.57896	East
2D	260380000	1	-0.972008	East
2D	260610000	3	-1.42426	East
2D	260670000	1	-0.831632	East
2D	260840000	1	0.483751	East
2D	261380000	1	0.433059	East
2D	261950000	19	0.423695	East
2D	261980000	6	0.257884	East
2D	261990000	4	-1.70267	East
2D	262450000	1	-0.972008	East
2D	263490000	1	-0.901387	East
2D	263580000	1	-0.831632	East
2D	263930000	1	-0.972008	East
2D	264310000	1	-0.831632	East
2D	265230000	2	-1.21477	East
2D	265410000	4	-1.51863	East
2D	266040000	5	-1.8338	East
2D	266780000	1	-0.972008	East
2D	267280000	1	-0.901387	East
2D	269190000	11	-2.25777	East
2D	270840000	1	-0.304785	East
2D	270850000	1	-0.627565	East
2D	271240000	1	0.943008	East
2D	271520000	2	-1.21477	East
2D	272220000	1	0.166603	East
2D	272820000	12	-2.09261	East
2D	273090000	8	-2.10341	East
2D	273560000	2	-1.30994	East
2D	273810000	1	-0.762743	East
2D	274240000	1	-0.181739	East
2D	274330000	11	-2.25777	East
2D	274400000	1	0.900982	East
2D	274720000	1	-0.972008	East
2D	274820000	1	-0.627565	East
2D	274850000	1	0.329076	East
2D	274920000	9	-1.63619	East
2D	276400000	1	0.630626	East
2D	276770000	1	0.582534	East
2D	276830000	1	-0.972008	East
2D	276930000	1	-0.762743	East
2D	277220000	5	-1.59528	East
2D	277670000	6	-1.56858	East
2D	277930000	2	-1.02851	East
2D	278620000	1	-0.972008	East
2D	278840000	1	-0.972008	East
2D	279100000	1	-0.972008	East
2D	279120000	1	-0.972008	East
2D	280060000	1	0.582534	East
2D	281970000	1	0.275785	East
2D	282930000	2	-1.07551	East
2D	283960000	5	-1.29023	East
2D	284520000	1	-0.972008	East
2D	284530000	7	-1.84475	East
2D	284550000	3	0.173509	East
2D	284570000	1	-0.561276	East
2D	285020000	1	-0.972008	East
2D	285340000	1	-0.561276	East
2D	285950000	8	-1.55857	East
2D	286010000	4	-1.57972	East
2D	287280000	3	-1.3508	East
2D	287540000	1	-0.972008	East
2D	288140000	1	0.677852	East
2D	288160000	1	-0.831632	East
2D	288210000	14	-1.74408	East
2D	288840000	1	-0.242829	East
2D	289650000	1	-0.972008	East
2D	289820000	6	-1.91666	East
2D	290210000	1	-0.972008	East
2D	290340000	3	-1.53535	East
2D	290670000	2	-1.30994	East
2D	291230000	4	-1.42774	East
2D	291840000	1	-0.972008	East
2D	291850000	2	-0.936837	East
2D	291990000	5	-1.75484	East
2D	292440000	1	-0.627565	East
2D	292660000	1	-0.367608	East
2D	292710000	1	-0.972008	East
2D	293140000	1	-0.495854	East
2D	293680000	2	-1.16777	East
2D	295480000	2	-1.21477	East
2D	296170000	9	-2.02773	East
2D	296380000	1	-0.972008	East
2D	296480000	1	-0.694721	East
2D	296530000	1	-0.972008	East
2D	296700000	2	-0.539498	East
2D	296840000	5	-1.33633	East
2D	297290000	2	-1.07434	East
2D	298210000	1	-0.972008	East
2D	298250000	1	-0.762743	East
2D	298380000	1	-0.831632	East
2D	298940000	1	-0.901387	East
2D	299520000	1	-0.627565	East
2D	299540000	1	-0.972008	East
2D	299550000	9	-1.87195	East
2D	299890000	1	-0.242829	East
2D	300860000	2	-1.26236	East
2D	300880000	2	-0.938589	East
2D	301360000	1	0.943008	East
2D	301370000	11	-1.30623	East
2D	301760000	1	-0.972008	East
2D	301810000	1	-0.242829	East
2D	302770000	1	-0.831632	East
2D	302980000	1	-0.972008	East
2D	304370000	1	-0.972008	East
2D	304520000	2	-1.30994	East
2D	304650000	1	-0.431298	East
2D	304990000	1	0.166603	East
2D	305050000	8	-0.7955	East
2D	305430000	1	-0.762743	East
2D	305500000	2	-1.02851	East
2D	305860000	2	-1.07434	East
2D	305890000	3	-1.53535	East
2D	305900000	2	-1.26236	East
2D	305910000	1	-0.831632	East
2D	306090000	1	-0.972008	East
2D	306300000	2	-1.30994	East
2D	306340000	1	-0.972008	East
2D	306620000	2	-1.16893	East
2D	307020000	2	-1.02851	East
2D	307520000	25	-2.43399	East
2D	309820000	8	-2.10341	East
2D	310150000	2	-1.30994	East
2D	310390000	2	-0.936837	East
2D	310960000	1	-0.762743	East
2D	311710000	1	-0.901387	East
2D	312010000	1	-0.901387	East
2D	312030000	1	-0.972008	East
2D	313350000	4	-1.70267	East
2D	314040000	1	-0.762743	East
2D	314790000	10	-1.45501	East
2D	314810000	1	-0.901387	East
2D	314820000	5	-1.54395	East
2D	315080000	1	-0.972008	East
2D	315100000	7	-1.75872	East
2D	315480000	2	-1.30994	East
2D	315490000	1	-0.972008	East
2D	315970000	11	-2.27278	East
2D	315980000	1	-0.901387	East
2D	316020000	7	-0.605338	East
2D	316310000	6	-1.82326	East
2D	317860000	1	-0.627565	East
2D	317870000	15	-1.89543	East
2D	317950000	1	-0.901387	East
2D	318070000	5	-0.800774	East
2D	318240000	2	-1.26236	East
2D	318310000	3	-1.35035	East
2D	318500000	2	-1.02851	East
2D	318550000	2	-1.12135	East
2D	318570000	2	-1.30994	East
2D	318640000	1	-0.901387	East
2D	318680000	12	-1.56269	East
2D	319360000	1	-0.762743	East
2D	320180000	2	0.29868	East
2D	320490000	3	-1.2778	East
2D	320620000	1	-0.242829	East
2D	320740000	4	-1.60989	East
2D	320920000	1	-0.901387	East
2D	322290000	1	-0.901387	East
2D	322900000	1	-0.972008	East
2D	323070000	1	-0.901387	East
2D	323510000	5	-1.43899	East
2D	324210000	1	-0.972008	East
2D	325240000	1	-0.694721	East
2D	325320000	1	-0.762743	East
2D	325620000	1	-0.831632	East
2D	325800000	1	0.900982	East
2D	326200000	3	-1.35035	East
2D	326780000	1	-0.972008	East
2D	327360000	5	-1.72786	East
2D	327390000	1	-0.831632	East
2D	327930000	7	-1.88118	East
2D	328360000	1	-0.495854	East
2D	328990000	1	-0.831632	East
2D	329400000	4	-1.09969	East
2D	330290000	1	-0.627565	East
2D	330850000	1	-0.901387	East
2D	331240000	2	-1.02792	East
2D	331600000	1	-0.972008	East
2D	332180000	1	1.46942	East
2D	332220000	1	-0.972008	East
2D	332310000	3	-1.46098	East
2D	332330000	2	-1.30994	East
2D	332500000	3	-0.580662	East
2D	332540000	8	-1.6515	East
2D	333200000	1	-0.901387	East
2D	333260000	8	-2.10341	East
2D	333290000	23	-2.49689	East
2D	333940000	1	-0.972008	East
2D	334040000	1	-0.694721	East
2D	334080000	1	-0.831632	East
2D	334090000	2	-1.16893	East
2D	334310000	1	-0.972008	East
2D	334330000	2	-1.1231	East
2D	334360000	1	-0.972008	East
2D	334580000	1	0.275785	East
2D	335120000	2	-1.21477	East
2D	335680000	2	0.29868	East
2D	336330000	9	-1.78639	East
2D	336500000	2	-1.26236	East
2D	336650000	1	-0.00366865	East
2D	337340000	4	-1.57896	East
2D	337460000	1	0.381501	East
2D	337730000	1	-0.831632	East
2D	337840000	8	-1.76495	East
2D	338660000	1	0.943008	East
2D	339220000	1	-0.831632	East
2D	340260000	2	-1.03026	East
2D	340270000	2	-1.07434	East
2D	340590000	2	-0.586501	East
2D	341690000	1	-0.901387	East
2D	341770000	1	-0.901387	East
2D	342050000	3	-1.1699	East
2D	342450000	1	-0.972008	East
2D	342480000	2	-0.595844	East
2D	343100000	3	-1.35126	East
2D	343300000	2	-1.30994	East
2D	343550000	2	0.162341	East
2D	343570000	4	-1.70267	East
2D	343670000	1	-0.972008	East
2D	344310000	1	-0.901387	East
2D	344400000	1	-0.972008	East
2D	344620000	1	-0.627565	East
2D	344950000	1	-0.627565	East
2D	344970000	9	-1.37488	East
2D	345520000	6	-1.94016	East
2D	345830000	1	0.433059	East
2D	346040000	1	-0.901387	East
2D	346570000	1	-0.694721	East
2D	346580000	1	-0.242829	East
2D	347470000	4	-1.45677	East
2D	348280000	1	-0.627565	East
2D	348590000	5	-0.475124	East
2D	348620000	3	-1.53535	East
2D	349420000	2	-0.756414	East
2D	349450000	1	-0.972008	East
2D	349510000	1	-0.901387	East
2D	349720000	1	-0.972008	East
2D	349920000	1	-0.901387	East
2D	350050000	7	-1.94589	East
2D	350740000	4	-1.45677	East
2D	350790000	1	-0.694721	East
2D	351050000	8	-1.80925	East
2D	351150000	3	-1.53535	East
2D	351380000	3	-1.4238	East
2D	351390000	1	-0.901387	East
2D	351400000	1	-0.972008	East
2D	351980000	2	-0.719337	East
2D	352630000	3	-1.13545	East
2D	352760000	3	-1.4238	East
2D	353020000	3	-0.319234	East
2D	353920000	2	-1.30994	East
2D	354740000	7	-1.51407	East
2D	354780000	1	-0.694721	East
2D	355320000	4	-1.40099	East
2D	356400000	1	-0.831632	East
2D	357250000	3	-1.53535	East
2D	357410000	2	-1.02792	East
2D	357680000	10	-1.90252	East
2D	357690000	7	-1.69633	East
2D	357700000	4	-1.21694	East
2D	357980000	1	-0.972008	East
2D	358780000	1	-0.694721	East
2D	360070000	1	-0.972008	East
2D	360140000	1	0.984168	East
2D	360260000	1	-0.972008	East
2D	360550000	2	-0.247844	East
2D	360690000	2	-1.30994	East
2D	360700000	4	-1.51976	East
2D	361390000	4	-0.902931	East
2D	361400000	2	-0.71233	East
2D	361590000	1	-0.901387	East
2D	361630000	1	-0.831632	East
2D	361830000	1	-0.901387	East
2D	362250000	1	-0.972008	East
2D	362340000	1	-0.972008	East
2D	362540000	1	-0.901387	East
2D	362670000	1	-0.121516	East
2D	363830000	9	-1.63683	East
2D	363950000	1	-0.901387	East
2D	363960000	1	-0.431298	East
2D	363970000	2	0.530194	East
2D	364820000	1	-0.972008	East
2D	364970000	4	-1.48732	East
2D	365130000	1	-0.181739	East
2D	365360000	1	-0.972008	East
2D	365670000	1	-0.495854	East
2D	366300000	1	-0.831632	East
2D	366920000	1	-0.495854	East
2D	367550000	1	-0.627565	East
2D	368010000	4	-1.04277	East
2D	368870000	1	-0.901387	East
2D	368930000	1	-0.901387	East
2D	369470000	1	-0.901387	East
2D	369660000	1	-0.831632	East
2D	369760000	1	0.984168	East
2D	370150000	3	-1.53535	East
2D	370420000	1	-0.972008	East
2D	370630000	3	-1.35217	East
2D	370650000	2	-0.982089	East
2D	370780000	1	-0.901387	East
2D	371600000	1	-0.831632	East
2D	371690000	1	-0.561276	East
2D	371700000	6	-1.18648	East
2D	371920000	1	-0.972008	East
2D	372810000	1	-0.694721	East
2D	372920000	3	-1.53535	East
2D	372930000	12	-1.75284	East
2D	373210000	1	-0.972008	East
2D	373500000	1	-0.972008	East
2D	374110000	1	-0.901387	East
2D	374800000	2	-1.03318	East
2D	375560000	1	-0.972008	East
2D	375590000	1	-0.901387	East
2D	376340000	2	-1.21535	East
2D	376620000	3	-1.53535	East
2D	377100000	2	-1.21535	East
2D	377120000	1	-0.901387	East
2D	377150000	1	-0.972008	East
2D	377300000	13	-1.77253	East
2D	377520000	3	-1.31362	East
2D	378050000	1	-0.831632	East
2D	378060000	2	-0.670582	East
2D	378890000	5	-1.05956	East
2D	378960000	1	-0.694721	East
2D	379690000	1	-0.831632	East
2D	379700000	3	-1.42426	East
2D	379800000	1	-0.901387	East
2D	379850000	4	-1.12986	East
2D	380060000	3	-1.42517	East
2D	380110000	2	-1.21477	East
2D	380410000	2	-1.21477	East
2D	380420000	3	-1.38753	East
2D	380470000	1	1.17697	East
2D	380920000	1	-0.762743	East
2D	380930000	3	-1.09781	East
2D	380970000	4	-1.45715	East
2D	381190000	1	-0.901387	East
2D	381200000	1	-0.627565	East
2D	381220000	1	-0.762743	East
2D	381240000	5	-1.51763	East
2D	381290000	4	-1.16458	East
2D	381330000	17	-1.79825	East
2D	381480000	1	-0.901387	East
2D	381650000	1	-0.901387	East
2D	381960000	5	-1.5209	East
2D	382180000	1	-0.627565	East
2D	382280000	1	-0.831632	East
2D	382330000	7	-1.53409	East
