CHROM	BIN_START	N_SNPS	TajimaD	Region
3A	73610000	3	-1.51122	North
3A	73800000	1	-0.954248	North
3A	73870000	1	-0.119701	North
3A	73900000	1	1.52142	North
3A	73930000	3	-0.0520702	North
3A	74230000	1	-0.328571	North
3A	74360000	6	-1.7951	North
3A	74410000	5	-1.80833	North
3A	74430000	1	-0.776149	North
3A	74780000	1	-0.834893	North
3A	74850000	1	-0.954248	North
3A	75010000	1	-0.954248	North
3A	75020000	2	-0.969032	North
3A	75140000	1	-0.954248	North
3A	75200000	1	-0.954248	North
3A	75400000	1	-0.89426	North
3A	75540000	2	-1.12675	North
3A	75570000	1	-0.954248	North
3A	75620000	3	-0.865899	North
3A	75960000	1	-0.89426	North
3A	76340000	1	-0.954248	North
3A	76410000	4	-1.67758	North
3A	76540000	1	-0.954248	North
3A	76550000	14	-1.74374	North
3A	77050000	1	-0.718026	North
3A	77400000	1	-0.954248	North
3A	77480000	4	-1.67758	North
3A	77540000	5	-1.62715	North
3A	77710000	5	-1.1226	North
3A	77720000	1	-0.89426	North
3A	77890000	10	-1.93826	North
3A	77930000	1	-0.89426	North
3A	77940000	4	-0.924339	North
3A	79190000	1	-0.776149	North
3A	79230000	1	-0.954248	North
3A	79290000	2	-1.20729	North
3A	79390000	1	-0.954248	North
3A	79400000	2	-0.738741	North
3A	79440000	1	0.221888	North
3A	79450000	1	-0.834893	North
3A	79800000	3	-1.35354	North
3A	79810000	3	-1.44821	North
3A	80090000	1	-0.834893	North
3A	80220000	1	-0.0690379	North
3A	80330000	1	-0.954248	North
3A	80410000	1	-0.603645	North
3A	80420000	2	-0.969032	North
3A	80430000	7	-1.45743	North
3A	80610000	1	-0.954248	North
3A	81180000	1	-0.954248	North
3A	81470000	2	2.16737	North
3A	81690000	2	-0.374009	North
3A	81710000	1	-0.954248	North
3A	81970000	1	-0.776149	North
3A	82390000	2	-1.20687	North
3A	82450000	3	-0.762857	North
3A	82850000	2	-0.975744	North
3A	82870000	5	-0.848713	North
3A	83020000	1	-0.0690379	North
3A	83510000	2	-0.337096	North
3A	83690000	14	-1.54184	North
3A	83710000	11	-1.23035	North
3A	83730000	1	-0.547387	North
3A	83950000	1	-0.954248	North
3A	84030000	1	-0.954248	North
3A	84100000	1	-0.89426	North
3A	84410000	1	-0.954248	North
3A	84670000	3	-1.29119	North
3A	85150000	1	-0.547387	North
3A	85300000	7	-1.66566	North
3A	85510000	1	-0.603645	North
3A	85920000	3	-1.41622	North
3A	86360000	5	-1.47082	North
3A	86380000	2	-1.16681	North
3A	86650000	1	-0.954248	North
3A	87100000	2	-1.12675	North
3A	87370000	1	-0.603645	North
3A	88550000	1	-0.834893	North
3A	88850000	1	-0.89426	North
3A	88960000	2	-1.28783	North
3A	89310000	2	0.167111	North
3A	89520000	1	-0.954248	North
3A	89540000	1	-0.954248	North
3A	89860000	2	-1.28783	North
3A	90280000	1	-0.776149	North
3A	90360000	1	-0.718026	North
3A	90560000	1	-0.954248	North
3A	90740000	1	-0.660525	North
3A	90940000	1	-0.954248	North
3A	90950000	2	-1.24735	North
3A	91010000	2	-0.196153	North
3A	91240000	1	-0.89426	North
3A	91470000	8	-1.34288	North
3A	93010000	2	-1.24735	North
3A	93040000	2	-0.00969681	North
3A	93180000	4	-1.67758	North
3A	93680000	3	-0.289327	North
3A	93890000	1	-0.834893	North
3A	93900000	1	-0.660525	North
3A	94100000	4	-1.62513	North
3A	94140000	1	-0.834893	North
3A	94160000	1	-0.954248	North
3A	94170000	1	0.813685	North
3A	94420000	1	-0.89426	North
3A	94940000	1	-0.834893	North
3A	94950000	4	-1.04004	North
3A	95020000	3	-0.937109	North
3A	95140000	1	-0.603645	North
3A	95260000	24	-1.74254	North
3A	95530000	1	1.90031	North
3A	95840000	2	-0.930231	North
3A	96240000	8	-1.78653	North
3A	97050000	6	-1.44067	North
3A	97970000	3	-1.19849	North
3A	98830000	6	-1.55729	North
3A	99580000	9	-1.44276	North
3A	99970000	1	-0.954248	North
3A	99990000	1	-0.603645	North
3A	100010000	8	-1.89966	North
3A	100180000	2	-1.12675	North
3A	100350000	1	-0.954248	North
3A	100410000	1	-0.89426	North
3A	100830000	1	0.358959	North
3A	100840000	5	-1.10199	North
3A	100880000	2	-0.749228	North
3A	100920000	1	-0.834893	North
3A	100930000	4	-0.0395428	North
3A	100950000	1	1.92548	North
3A	100970000	1	0.736602	North
3A	101090000	1	0.0304239	North
3A	101650000	1	-0.954248	North
3A	101660000	1	-0.954248	North
3A	101880000	1	-0.89426	North
3A	101890000	18	-1.15337	North
3A	101980000	22	-1.92442	North
3A	102010000	3	-1.29447	North
3A	102070000	3	-1.51122	North
3A	102090000	32	-2.1148	North
3A	102270000	1	-0.954248	North
3A	102290000	1	-0.718026	North
3A	102300000	1	-0.834893	North
3A	102360000	1	-0.834893	North
3A	102530000	5	-1.33889	North
3A	102610000	4	-1.41639	North
3A	102620000	5	-0.705348	North
3A	102680000	1	-0.89426	North
3A	102870000	9	-2.05374	North
3A	103580000	4	-1.44194	North
3A	103680000	1	-0.89426	North
3A	104120000	1	-0.834893	North
3A	104280000	2	-1.20687	North
3A	104470000	2	-1.16681	North
3A	105280000	1	-0.603645	North
3A	105590000	1	-0.954248	North
3A	105720000	4	-1.46776	North
3A	105940000	1	-0.834893	North
3A	106430000	1	-0.222893	North
3A	106550000	1	-0.603645	North
3A	106560000	1	-0.954248	North
3A	106650000	1	0.574977	North
3A	107040000	1	-0.170986	North
3A	107050000	1	0.2682	North
3A	107390000	5	-0.956266	North
3A	107400000	4	0.597313	North
3A	107600000	4	-1.46776	North
3A	107730000	1	-0.660525	North
3A	107980000	1	-0.89426	North
3A	108370000	1	1.96993	North
3A	108450000	1	-0.660525	North
3A	108470000	4	-0.914776	North
3A	108730000	1	1.93263	North
3A	108740000	6	-0.842189	North
3A	109260000	1	0.924647	North
3A	109440000	1	-0.89426	North
3A	110010000	1	-0.328571	North
3A	110310000	11	-1.53352	North
3A	110320000	1	0.127399	North
3A	110770000	1	-0.89426	North
3A	110790000	3	-0.986332	North
3A	110800000	1	1.44775	North
3A	111450000	1	-0.89426	North
3A	111460000	2	-1.24735	North
3A	111550000	1	-0.49175	North
3A	111560000	6	-1.00267	North
3A	112920000	1	-0.603645	North
3A	112930000	1	-0.776149	North
3A	112940000	4	-1.36476	North
3A	112950000	1	-0.89426	North
3A	113010000	1	-0.89426	North
3A	113100000	12	-1.70209	North
3A	113350000	5	-1.58215	North
3A	113700000	1	-0.954248	North
3A	113710000	2	-0.893108	North
3A	114040000	10	-1.35689	North
3A	114240000	7	-1.68216	North
3A	114420000	2	0.450465	North
3A	114530000	1	-0.49175	North
3A	114540000	1	-0.776149	North
3A	114790000	5	-0.988191	North
3A	115020000	1	-0.89426	North
3A	115160000	5	-0.704877	North
3A	116070000	4	-0.51657	North
3A	116370000	1	-0.89426	North
3A	116520000	1	-0.603645	North
3A	116530000	1	-0.776149	North
3A	116650000	3	-0.739887	North
3A	116920000	1	-0.954248	North
3A	117220000	1	-0.89426	North
3A	117770000	1	-0.776149	North
3A	117780000	1	-0.954248	North
3A	117800000	1	-0.954248	North
3A	117820000	1	-0.834893	North
3A	117830000	1	-0.89426	North
3A	117840000	1	-0.89426	North
3A	118350000	7	-1.68309	North
3A	118360000	1	-0.776149	North
3A	118370000	2	-0.969032	North
3A	118500000	1	-0.954248	North
3A	118660000	1	0.127399	North
3A	118960000	1	0.127399	North
3A	119130000	1	1.84591	North
3A	119390000	1	0.447231	North
3A	119470000	7	-1.70127	North
3A	119480000	2	-1.12843	North
3A	119850000	1	-0.834893	North
3A	120220000	10	-1.61949	North
3A	120350000	1	-0.660525	North
3A	120380000	1	0.358959	North
3A	120530000	1	-0.89426	North
3A	120690000	1	-0.89426	North
3A	120800000	1	0.358959	North
3A	121390000	5	-1.49309	North
3A	121480000	4	0.0108647	North
3A	121510000	1	-0.776149	North
3A	122750000	1	-0.776149	North
3A	122990000	1	-0.954248	North
3A	123280000	1	0.358959	North
3A	123320000	2	-1.04747	North
3A	123520000	6	-1.42685	North
3A	123550000	1	0.403406	North
3A	123610000	3	0.518266	North
3A	123810000	1	0.174954	North
3A	124180000	11	-0.87837	North
3A	124190000	1	-0.547387	North
3A	124380000	1	-0.660525	North
3A	124650000	3	-0.394666	North
3A	125140000	1	0.31389	North
3A	125400000	9	-1.61245	North
3A	125420000	5	-1.60488	North
3A	125440000	1	-0.954248	North
3A	125480000	6	-1.58026	North
3A	126060000	1	-0.49175	North
3A	126140000	1	-0.89426	North
3A	126380000	1	-0.954248	North
3A	126600000	1	-0.89426	North
3A	126750000	1	-0.222893	North
3A	127190000	1	-0.954248	North
3A	127270000	3	-0.251425	North
3A	127280000	2	-1.01329	North
3A	127310000	1	-0.275421	North
3A	127480000	1	-0.954248	North
3A	127600000	1	-0.660525	North
3A	127800000	3	-1.51122	North
3A	127970000	11	-1.2139	North
3A	128070000	2	-0.816344	North
3A	128110000	1	-0.954248	North
3A	128210000	4	-1.24113	North
3A	128540000	1	-0.776149	North
3A	128570000	5	-1.31709	North
3A	128580000	3	-1.41622	North
3A	128730000	1	-0.49175	North
3A	128840000	5	-1.71738	North
3A	128850000	1	1.09715	North
3A	129260000	1	-0.89426	North
3A	129450000	2	-0.855565	North
3A	129540000	1	-0.89426	North
3A	129920000	3	-1.51122	North
3A	129970000	1	-0.89426	North
3A	131070000	1	-0.89426	North
3A	131410000	1	-0.89426	North
3A	131420000	1	-0.834893	North
3A	131450000	1	1.63176	North
3A	132220000	1	-0.547387	North
3A	132360000	2	-1.20687	North
3A	132450000	1	-0.718026	North
3A	132580000	2	-1.28783	North
3A	132630000	1	-0.954248	North
3A	132660000	1	1.54473	North
3A	134130000	2	-1.28783	North
3A	134230000	1	1.74365	North
3A	134240000	10	0.30228	North
3A	134520000	7	-2.00318	North
3A	135030000	1	-0.954248	North
3A	135100000	3	-0.830786	North
3A	135530000	11	3.3647	North
3A	135960000	8	-1.96397	North
3A	135980000	1	-0.89426	North
3A	135990000	3	2.44389	North
3A	136000000	12	-0.397676	North
3A	136130000	3	2.5169	North
3A	136520000	1	0.960391	North
3A	136530000	1	-0.954248	North
3A	136570000	3	1.41282	North
3A	136740000	2	2.14346	North
3A	137230000	8	-2.07829	North
3A	137570000	5	-0.63773	North
3A	137580000	5	1.07205	North
3A	137600000	10	-0.311115	North
3A	137710000	1	-0.170986	North
3A	137780000	2	2.32635	North
3A	138280000	1	-0.834893	North
3A	138890000	1	-0.436736	North
3A	139320000	3	-1.51122	North
3A	140000000	2	-0.969032	North
3A	140030000	1	1.61093	North
3A	140050000	2	-1.12675	North
3A	140210000	4	-1.36448	North
3A	140800000	2	2.30454	North
3A	140950000	2	2.26783	North
3A	141010000	4	0.831046	North
3A	141040000	4	2.94447	North
3A	141550000	1	1.39554	North
3A	141820000	1	1.61093	North
3A	141870000	2	0.484443	North
3A	142570000	8	-0.0681115	North
3A	142650000	1	1.58949	North
3A	142690000	2	-0.89143	North
3A	142870000	4	2.73246	North
3A	142880000	1	1.67154	North
3A	142890000	11	0.697148	North
3A	142920000	5	0.864361	North
3A	143010000	4	2.47633	North
3A	143020000	5	1.45031	North
3A	143530000	1	1.42196	North
3A	143540000	5	-0.704524	North
3A	143700000	1	-0.89426	North
3A	144140000	6	-0.253996	North
3A	144150000	2	0.613221	North
3A	144160000	2	0.573161	North
3A	144430000	1	-0.660525	North
3A	144440000	1	0.775455	North
3A	144450000	1	0.533017	North
3A	144470000	1	-0.603645	North
3A	144540000	5	1.02669	North
3A	144740000	2	0.993683	North
3A	144840000	3	-1.32318	North
3A	145000000	3	0.3893	North
3A	145210000	1	0.2682	North
3A	145250000	1	-0.603645	North
3A	145260000	5	-1.08196	North
3A	145270000	4	0.799627	North
3A	145330000	1	-0.436736	North
3A	145500000	7	2.57012	North
3A	145570000	2	-0.0602433	North
3A	145580000	1	-0.954248	North
3A	145590000	6	1.26684	North
3A	145620000	9	1.08941	North
3A	145730000	3	0.881864	North
3A	145750000	8	1.86769	North
3A	145810000	4	-0.15074	North
3A	146160000	1	-0.954248	North
3A	146200000	1	0.447231	North
3A	146270000	8	-1.64361	North
3A	146290000	2	0.00771133	North
3A	146480000	1	0.221888	North
3A	146530000	6	0.826244	North
3A	146550000	2	1.35842	North
3A	146560000	2	1.58493	North
3A	146590000	2	0.360279	North
3A	146600000	4	0.2308	North
3A	146690000	2	-1.05125	North
3A	146760000	3	0.35107	North
3A	146770000	11	1.16033	North
3A	146780000	2	1.16881	North
3A	146880000	5	1.22896	North
3A	146890000	5	-1.26349	North
3A	146920000	6	1.68915	North
3A	146980000	2	0.544008	North
3A	147120000	7	-0.265448	North
3A	147280000	7	3.27433	North
3A	147290000	6	1.15251	North
3A	147370000	3	0.638864	North
3A	147500000	1	0.447231	North
3A	147590000	1	0.31389	North
3A	147780000	5	-0.674602	North
3A	147790000	1	-0.834893	North
3A	148010000	3	0.175999	North
3A	148050000	5	1.77886	North
3A	148180000	2	-0.972808	North
3A	148250000	1	-0.89426	North
3A	148500000	3	0.750601	North
3A	148600000	4	-0.654269	North
3A	148610000	8	0.272728	North
3A	148620000	7	2.05802	North
3A	148670000	4	-0.303465	North
3A	149080000	3	1.14455	North
3A	149130000	1	0.403406	North
3A	149140000	2	0.106917	North
3A	149240000	10	-1.11491	North
3A	149400000	2	0.284354	North
3A	149560000	1	0.736602	North
3A	149580000	1	0.127399	North
3A	149630000	1	0.2682	North
3A	149660000	2	0.533941	North
3A	149700000	2	0.775977	North
3A	149710000	7	1.3664	North
3A	149780000	1	0.490435	North
3A	149830000	4	-0.42682	North
3A	149860000	1	-0.89426	North
3A	149960000	6	2.88455	North
3A	149980000	3	1.43924	North
3A	149990000	1	0.221888	North
3A	150120000	2	0.573161	North
3A	150160000	5	0.292315	North
3A	150170000	4	0.87353	North
3A	150180000	5	1.66011	North
3A	150420000	1	-0.603645	North
3A	150630000	2	-1.08711	North
3A	150640000	3	-1.41622	North
3A	150660000	3	1.40675	North
3A	150700000	3	0.886458	North
3A	150710000	2	-0.0663257	North
3A	150720000	2	1.02032	North
3A	150790000	2	0.445641	North
3A	150920000	17	2.80893	North
3A	150990000	1	0.574977	North
3A	151130000	1	-0.222893	North
3A	151150000	1	0.221888	North
3A	151320000	2	-0.525859	North
3A	151640000	4	0.594035	North
3A	151690000	3	0.493162	North
3A	151950000	3	-0.00662055	North
3A	152000000	5	-0.341694	North
3A	152060000	3	0.763891	North
3A	152280000	1	0.447231	North
3A	152370000	3	0.0618001	North
3A	152380000	8	0.839751	North
3A	152640000	5	1.55492	North
3A	152650000	1	0.447231	North
3A	152660000	4	1.11655	North
3A	152680000	4	-0.0806612	North
3A	152690000	1	-0.275421	North
3A	152730000	3	0.607196	North
3A	152860000	1	-0.0189962	North
3A	153070000	4	0.461254	North
3A	153250000	2	-1.12675	North
3A	153260000	2	0.544427	North
3A	153340000	2	0.459065	North
3A	153350000	1	0.127399	North
3A	153720000	4	1.91501	North
3A	154020000	6	1.39406	North
3A	154030000	2	0.230032	North
3A	154040000	2	0.63021	North
3A	154060000	1	0.0792223	North
3A	154070000	5	-0.950494	North
3A	154380000	1	0.174954	North
3A	154430000	1	-0.49175	North
3A	154480000	2	0.469342	North
3A	154500000	1	0.697129	North
3A	154650000	1	0.736602	North
3A	154660000	4	1.80108	North
3A	154700000	1	-0.776149	North
3A	154730000	2	-0.382399	North
3A	154980000	3	0.887114	North
3A	155050000	2	0.827991	North
3A	155060000	10	1.33767	North
3A	155410000	1	0.533017	North
3A	155520000	3	0.332529	North
3A	155530000	1	0.888282	North
3A	155570000	9	1.23568	North
3A	155820000	2	1.17301	North
3A	155830000	1	-0.547387	North
3A	156090000	4	-1.2373	North
3A	156120000	8	-1.48554	North
3A	156130000	1	0.0304239	North
3A	156200000	3	-0.109334	North
3A	156240000	2	1.41211	North
3A	156650000	2	-0.230759	North
3A	156940000	4	-0.145549	North
3A	157030000	2	0.0964299	North
3A	157240000	5	-0.892653	North
3A	157330000	2	0.544427	North
3A	157340000	3	0.541401	North
3A	157460000	3	-0.00563608	North
3A	157520000	1	-0.49175	North
3A	157570000	1	0.0304239	North
3A	157610000	1	0.697129	North
3A	157900000	1	-0.222893	North
3A	157920000	15	1.39388	North
3A	157990000	4	0.95727	North
3A	158040000	1	0.657033	North
3A	158090000	4	-1.41721	North
3A	158410000	1	-0.119701	North
3A	158590000	7	0.559376	North
3A	158680000	3	0.0759108	North
3A	158700000	26	1.82726	North
3A	158730000	3	0.423757	North
3A	158740000	1	0.31389	North
3A	159350000	1	-0.49175	North
3A	159420000	1	-0.776149	North
3A	159430000	1	-0.275421	North
3A	159640000	2	-0.759296	North
3A	159710000	3	0.500053	North
3A	159720000	5	1.82539	North
3A	159740000	1	-0.382342	North
3A	159800000	2	0.521356	North
3A	159830000	5	-0.222007	North
3A	159960000	5	1.40001	North
3A	159990000	12	1.37582	North
3A	160000000	14	3.28272	North
3A	160010000	8	1.378	North
3A	160290000	5	2.10929	North
3A	160300000	1	0.447231	North
3A	160310000	3	0.78194	North
3A	160500000	3	-0.221399	North
3A	160540000	1	-0.834893	North
3A	160700000	4	0.131897	North
3A	160780000	1	0.221888	North
3A	160860000	7	0.659578	North
3A	161440000	2	-1.12675	North
3A	161450000	5	-0.528763	North
3A	161460000	5	-0.166052	North
3A	161700000	2	0.484443	North
3A	161720000	1	0.924647	North
3A	162200000	4	1.06205	North
3A	162210000	1	0.616316	North
3A	162240000	1	-0.89426	North
3A	162270000	6	-0.0637875	North
3A	162380000	2	0.660202	North
3A	162520000	2	-0.0969473	North
3A	162540000	2	-0.408406	North
3A	162610000	3	0.303652	North
3A	162750000	6	1.556	North
3A	163070000	5	0.475497	North
3A	163090000	2	1.02032	North
3A	163100000	1	-0.547387	North
3A	163160000	2	0.876021	North
3A	163200000	5	0.278297	North
3A	163210000	1	0.447231	North
3A	163370000	2	-0.570323	North
3A	163420000	1	-0.0690379	North
3A	163620000	1	1.44775	North
3A	163650000	3	-0.00268267	North
3A	163690000	1	-0.547387	North
3A	163790000	1	0.403406	North
3A	163800000	3	1.42332	North
3A	163920000	3	0.465105	North
3A	164020000	8	1.20301	North
3A	164270000	12	0.625265	North
3A	164280000	1	0.697129	North
3A	164310000	1	0.221888	North
3A	164370000	4	0.766705	North
3A	164390000	1	0.736602	North
3A	164400000	14	2.78523	North
3A	164410000	1	0.851294	North
3A	164460000	1	0.403406	North
3A	164510000	1	-0.170986	North
3A	164560000	8	0.912015	North
3A	164610000	7	0.83528	North
3A	164620000	2	-0.627371	North
3A	164710000	3	2.23108	North
3A	164910000	2	0.966627	North
3A	165050000	4	1.09347	North
3A	165080000	3	0.62262	North
3A	165100000	1	-0.436736	North
3A	165320000	1	1.44775	North
3A	165330000	5	0.82584	North
3A	165340000	2	-1.12717	North
3A	165410000	1	-0.776149	North
3A	165420000	9	-1.8749	North
3A	165460000	2	-1.24735	North
3A	165490000	2	0.780381	North
3A	165620000	3	0.552722	North
3A	165680000	1	0.490435	North
3A	165760000	2	-0.814666	North
3A	165780000	1	-0.222893	North
3A	166030000	1	0.775455	North
3A	166140000	2	-0.932748	North
3A	166170000	4	0.725859	North
3A	166490000	12	1.35187	North
3A	166520000	2	-0.626532	North
3A	166530000	7	1.11622	North
3A	167550000	7	1.39697	North
3A	167570000	1	-0.89426	North
3A	167580000	1	-0.954248	North
3A	167640000	1	0.127399	North
3A	167880000	2	0.106917	North
3A	168190000	2	-0.814666	North
3A	168220000	14	0.0212789	North
3A	168230000	1	1.19319	North
3A	168360000	5	0.412827	North
3A	168480000	1	-0.119701	North
3A	168590000	6	1.38284	North
3A	168730000	2	1.14889	North
3A	168780000	1	-0.954248	North
3A	168830000	5	0.45712	North
3A	169230000	1	0.174954	North
3A	169280000	1	-0.0690379	North
3A	169290000	1	0.358959	North
3A	169380000	2	-0.407567	North
3A	169500000	2	-0.497335	North
3A	169780000	1	-0.603645	North
3A	169840000	6	0.140141	North
3A	169870000	3	1.06137	North
3A	170150000	7	0.708141	North
3A	170220000	2	-1.04747	North
3A	170230000	4	-0.916689	North
3A	170240000	5	-0.949669	North
3A	170390000	2	0.913774	North
3A	170420000	2	0.84477	North
3A	170430000	6	0.332845	North
3A	170640000	5	1.40307	North
3A	170650000	2	-0.0193447	North
3A	170740000	1	0.221888	North
3A	170780000	1	-0.954248	North
3A	170960000	7	-0.809427	North
3A	170970000	6	1.86273	North
3A	171040000	7	1.17671	North
3A	171130000	1	1.61093	North
3A	171170000	4	2.43616	North
3A	171370000	7	1.37833	North
3A	171440000	1	0.358959	North
3A	171490000	2	-0.0273147	North
3A	171550000	2	0.04064	North
3A	171570000	1	0.174954	North
3A	171630000	1	-0.89426	North
3A	171720000	1	0.574977	North
3A	171760000	2	0.106917	North
3A	171790000	1	-0.89426	North
3A	171800000	1	0.0304239	North
3A	172270000	4	1.52555	North
3A	172290000	16	0.803397	North
3A	172620000	4	1.00836	North
3A	172630000	1	0.31389	North
3A	172650000	6	0.895884	North
3A	172720000	2	0.690614	North
3A	172750000	1	0.616316	North
3A	172880000	2	0.755422	North
3A	172900000	2	-0.215448	North
3A	172960000	3	1.07892	North
3A	173070000	10	0.913597	North
3A	173120000	6	0.127253	North
3A	173930000	1	-0.49175	North
3A	174280000	8	1.71436	North
3A	174290000	2	0.831767	North
3A	174460000	3	-0.0937461	North
3A	174540000	1	0.813685	North
3A	174660000	3	0.699408	North
3A	174930000	1	-0.275421	North
3A	175020000	4	0.267001	North
3A	175040000	2	-1.20729	North
3A	175170000	1	0.221888	North
3A	175230000	7	-0.436769	North
3A	175420000	1	-0.382342	North
3A	175430000	7	-0.581712	North
3A	175630000	2	1.66568	North
3A	175730000	3	0.683821	North
3A	175770000	3	0.0865759	North
3A	175840000	5	1.81726	North
3A	175850000	1	-0.776149	North
3A	175930000	1	-0.275421	North
3A	175950000	12	-0.527115	North
3A	176010000	8	0.19818	North
3A	176020000	1	-0.222893	North
3A	176050000	1	-0.119701	North
3A	176100000	8	0.227796	North
3A	176110000	9	1.8009	North
3A	176130000	1	-0.89426	North
3A	176140000	1	-0.718026	North
3A	176150000	7	0.872844	North
3A	176160000	6	2.3738	North
3A	176550000	5	-0.402833	North
3A	176710000	1	0.736602	North
3A	176730000	1	-0.89426	North
3A	176760000	5	0.68648	North
3A	176880000	4	-0.791968	North
3A	176930000	5	1.43346	North
3A	177080000	2	0.358181	North
3A	177090000	1	0.775455	North
3A	177110000	4	0.801129	North
3A	177130000	3	0.301519	North
3A	177150000	3	0.424741	North
3A	177310000	10	1.06245	North
3A	177350000	10	0.413168	North
3A	177360000	7	0.859515	North
3A	177400000	4	0.50729	North
3A	177640000	2	0.742629	North
3A	177670000	12	-0.215342	North
3A	177680000	4	-0.229971	North
3A	177880000	5	1.34087	North
3A	177990000	2	0.0689544	North
3A	178020000	7	0.436151	North
3A	178130000	2	1.22334	North
3A	178240000	1	0.851294	North
3A	178250000	5	1.218	North
3A	178260000	6	0.70661	North
3A	178390000	2	-1.16681	North
3A	178840000	3	0.186007	North
3A	178870000	3	0.477246	North
3A	178880000	4	1.01082	North
3A	178910000	1	-0.275421	North
3A	179530000	2	0.494091	North
3A	179780000	2	0.544427	North
3A	179800000	3	-0.00875356	North
3A	179900000	1	0.0304239	North
3A	179950000	1	-0.222893	North
3A	180050000	1	0.574977	North
3A	180130000	2	-0.969032	North
3A	180390000	10	-0.0713585	North
3A	180400000	1	-0.170986	North
3A	180620000	1	0.2682	North
3A	180740000	18	2.2031	North
3A	180800000	19	2.44883	North
3A	180810000	9	1.26926	North
3A	180990000	1	-0.0690379	North
3A	181040000	3	0.682508	North
3A	181080000	9	1.34837	North
3A	181100000	4	1.85463	North
3A	181110000	5	1.04931	North
3A	181130000	10	-1.46262	North
3A	181150000	1	-0.170986	North
3A	181180000	6	1.19097	North
3A	181670000	2	-0.165321	North
3A	181680000	5	0.793209	North
3A	181700000	7	1.49074	North
3A	181960000	4	1.07175	North
3A	182060000	12	2.15719	North
3A	182150000	1	-0.436736	North
3A	182240000	8	1.87471	North
3A	182390000	4	-1.17091	North
3A	182420000	3	-0.110318	North
3A	182430000	1	-0.170986	North
3A	182460000	5	0.96143	North
3A	182570000	1	0.403406	North
3A	182610000	1	0.851294	North
3A	182620000	2	0.239051	North
3A	182630000	9	-0.95114	North
3A	182640000	2	0.493671	North
3A	183000000	1	-0.0189962	North
3A	183030000	3	0.776689	North
3A	183340000	1	-0.954248	North
3A	183770000	2	-0.742517	North
3A	183790000	6	0.694242	North
3A	183830000	4	0.881863	North
3A	183900000	1	0.960391	North
3A	183910000	2	1.54382	North
3A	184030000	6	-0.892495	North
3A	184140000	1	-0.275421	North
3A	184250000	16	1.14718	North
3A	184420000	3	1.613	North
3A	184640000	1	-0.119701	North
3A	184650000	1	-0.89426	North
3A	184690000	2	-0.1821	North
3A	185140000	1	0.221888	North
3A	185150000	3	0.00502901	North
3A	185170000	5	0.340143	North
3A	185220000	3	-0.803385	North
3A	185290000	5	0.13022	North
3A	185330000	2	0.718928	North
3A	185430000	4	-0.0743773	North
3A	185590000	2	-0.129876	North
3A	185610000	6	1.19409	North
3A	185730000	1	0.174954	North
3A	185740000	3	0.729435	North
3A	185780000	1	-0.222893	North
3A	185890000	1	0.574977	North
3A	186040000	5	-1.38318	North
3A	186050000	5	1.49778	North
3A	186120000	3	0.748632	North
3A	186250000	2	0.43054	North
3A	186310000	8	-1.93249	North
3A	186530000	1	-0.222893	North
3A	186540000	2	0.66188	North
3A	186630000	5	1.09702	North
3A	186650000	1	0.0792223	North
3A	186750000	3	0.761102	North
3A	186850000	3	-1.16846	North
3A	186870000	1	-0.834893	North
3A	186880000	2	0.775977	North
3A	186970000	4	0.629416	North
3A	187120000	8	0.155702	North
3A	187270000	1	-0.718026	North
3A	187320000	4	0.167415	North
3A	187340000	1	0.775455	North
3A	187740000	2	-0.482233	North
3A	187780000	2	-1.16765	North
3A	187980000	1	-0.89426	North
3A	188100000	1	0.221888	North
3A	188110000	1	-0.718026	North
3A	188440000	6	0.00356513	North
3A	188460000	1	0.403406	North
3A	188500000	2	0.544008	North
3A	188810000	3	-0.26849	North
3A	188820000	2	-0.315912	North
3A	188930000	4	-0.401821	North
3A	188970000	4	0.475461	North
3A	189080000	3	1.243	North
3A	189100000	1	0.2682	North
3A	189120000	2	0.603573	North
3A	189270000	2	1.37331	North
3A	189310000	2	0.631888	North
3A	189480000	10	0.709586	North
3A	189830000	2	0.358181	North
3A	190110000	1	0.2682	North
3A	190120000	6	0.299896	North
3A	190220000	1	0.775455	North
3A	190260000	6	0.984024	North
3A	190320000	3	-0.606491	North
3A	190580000	8	1.4099	North
3A	190680000	2	0.136909	North
3A	190710000	4	-1.21408	North
3A	190770000	4	0.643213	North
3A	190800000	1	-0.776149	North
3A	190810000	4	1.04716	North
3A	191000000	2	-0.086041	North
3A	191020000	2	0.66146	North
3A	191160000	1	0.616316	North
3A	191200000	3	-0.562518	North
3A	191380000	2	1.09771	North
3A	191390000	1	0.0304239	North
3A	191520000	3	0.017499	North
3A	191570000	3	0.770454	North
3A	191830000	9	0.207999	North
3A	191880000	1	-0.547387	North
3A	191910000	2	0.329867	North
3A	192410000	2	-1.20687	North
3A	192440000	6	0.798597	North
3A	192540000	2	-0.407567	North
3A	192590000	5	0.032209	North
3A	192850000	3	-1.01997	North
3A	192970000	3	0.6154	North
3A	192980000	1	0.127399	North
3A	193020000	2	0.886298	North
3A	193120000	9	0.806026	North
3A	193470000	7	-1.64516	North
3A	193540000	3	0.731076	North
3A	193570000	4	0.34391	North
3A	193590000	1	1.28364	North
3A	193600000	2	1.35842	North
3A	193610000	3	1.01608	North
3A	193840000	1	0.851294	North
3A	193850000	1	0.697129	North
