CHROM	BIN_START	N_SNPS	TajimaD	Region
5B	537880000	5	-0.0480141	North
5B	537910000	2	-1.04789	North
5B	537950000	12	1.33307	North
5B	537960000	7	0.70087	North
5B	538020000	1	-0.170986	North
5B	538030000	13	2.77114	North
5B	538130000	1	-0.834893	North
5B	538200000	3	-1.32351	North
5B	538290000	3	-0.418949	North
5B	538300000	3	0.378635	North
5B	538310000	4	2.11938	North
5B	538690000	2	-0.753842	North
5B	538700000	2	-0.312976	North
5B	538710000	9	-0.646348	North
5B	539020000	1	1.31255	North
5B	539070000	28	-1.70595	North
5B	539240000	3	-0.837841	North
5B	539280000	11	-1.14212	North
5B	539290000	1	-0.776149	North
5B	539300000	2	-1.28783	North
5B	539310000	10	-1.89765	North
5B	539460000	16	-1.7306	North
5B	539470000	5	-1.27492	North
5B	539800000	9	-1.34853	North
5B	539910000	2	-0.531102	North
5B	539920000	11	-0.813847	North
5B	539930000	13	-1.3862	North
5B	540240000	1	-0.718026	North
5B	540250000	6	-1.43059	North
5B	540260000	8	-1.96414	North
5B	540270000	1	-0.954248	North
5B	540280000	2	-1.20729	North
5B	540370000	4	-1.14113	North
5B	540430000	1	-0.382342	North
5B	540740000	17	-1.57302	North
5B	540860000	3	-1.23015	North
5B	541070000	2	-0.776704	North
5B	541080000	13	-0.919313	North
5B	541090000	12	-1.12048	North
5B	541100000	3	-0.265044	North
5B	541150000	21	-0.589196	North
5B	541160000	8	-0.581741	North
5B	541280000	6	-0.844268	North
5B	541290000	1	-0.49175	North
5B	541300000	2	-0.663656	North
5B	541310000	2	-1.12843	North
5B	541330000	4	-1.04086	North
5B	541340000	1	-0.660525	North
5B	541490000	7	-0.770931	North
5B	541520000	1	-0.49175	North
5B	541530000	1	-0.954248	North
5B	541580000	5	-1.49568	North
5B	541600000	5	-1.33959	North
5B	541610000	8	1.62475	North
5B	541620000	2	-0.553544	North
5B	541680000	8	-1.50585	North
5B	541730000	2	-0.203703	North
5B	541740000	1	-0.834893	North
5B	541950000	3	-1.13712	North
5B	542050000	1	-0.89426	North
5B	542070000	1	-0.0690379	North
5B	542080000	4	-1.21203	North
5B	542270000	1	-0.89426	North
5B	542330000	1	-0.954248	North
5B	542540000	1	-0.954248	North
5B	542670000	17	-1.62903	North
5B	542680000	1	-0.603645	North
5B	542750000	5	-1.00032	North
5B	542950000	1	-0.834893	North
5B	542980000	1	0.174954	North
5B	543240000	1	-0.776149	North
5B	543270000	16	-2.19089	North
5B	543280000	10	-1.71892	North
5B	543290000	8	-1.82156	North
5B	543300000	4	-1.57212	North
5B	543610000	2	-1.28783	North
5B	543620000	1	-0.834893	North
5B	543810000	3	-1.38553	North
5B	543820000	17	-1.56865	North
5B	543870000	9	-1.80363	North
5B	543930000	1	-0.89426	North
5B	543950000	8	-0.566933	North
5B	543960000	23	-2.1265	North
5B	544110000	1	-0.49175	North
5B	544290000	1	-0.834893	North
5B	544320000	1	-0.89426	North
5B	544330000	5	-0.591552	North
5B	544370000	14	-0.990435	North
5B	544390000	1	0.533017	North
5B	544400000	5	0.552422	North
5B	544410000	1	-0.547387	North
5B	544480000	19	-1.67059	North
5B	544490000	3	-0.691648	North
5B	544530000	1	-0.660525	North
5B	544540000	21	-1.11882	North
5B	544660000	1	-0.954248	North
5B	544760000	3	-1.19881	North
5B	544790000	6	-1.61685	North
5B	544810000	6	-1.85466	North
5B	544820000	1	-0.89426	North
5B	544850000	1	-0.89426	North
5B	544880000	1	-0.660525	North
5B	544900000	1	-0.776149	North
5B	544940000	1	-0.89426	North
5B	545000000	1	-0.89426	North
5B	545110000	5	-1.69465	North
5B	545260000	6	-1.51842	North
5B	545270000	10	-0.483894	North
5B	545280000	3	-0.814214	North
5B	545290000	1	-0.49175	North
5B	545390000	12	-0.62463	North
5B	545400000	18	1.20167	North
5B	545420000	15	2.52493	North
5B	545460000	1	-0.718026	North
5B	545570000	32	1.30161	North
5B	545590000	40	2.21972	North
5B	545790000	54	-0.297896	North
5B	545800000	36	-0.573219	North
5B	545810000	24	-0.255267	North
5B	545870000	1	-0.660525	North
5B	545880000	2	-1.16681	North
5B	545940000	8	-0.874602	North
5B	546050000	24	-2.19335	North
5B	546070000	12	0.958819	North
5B	546090000	4	1.29031	North
5B	546140000	11	1.75582	North
5B	546150000	6	-1.68036	North
5B	546230000	1	-0.718026	North
5B	546310000	6	-1.69584	North
5B	546480000	1	0.851294	North
5B	546500000	1	-0.49175	North
5B	546520000	10	-1.04772	North
5B	546560000	2	-0.891849	North
5B	546700000	4	-1.31476	North
5B	546720000	49	-1.66548	North
5B	546780000	1	-0.954248	North
5B	546800000	1	-0.275421	North
5B	546810000	8	0.680416	North
5B	546820000	5	-1.23016	North
5B	546850000	2	-0.634922	North
5B	546860000	1	-0.547387	North
5B	546880000	2	-1.00825	North
5B	546900000	3	0.63509	North
5B	546910000	1	1.85803	North
5B	546920000	1	-0.89426	North
5B	546990000	1	1.61093	North
5B	547000000	3	2.58385	North
5B	547040000	4	-1.24167	North
5B	547090000	1	-0.834893	North
5B	547140000	1	-0.954248	North
5B	547150000	1	-0.547387	North
5B	547210000	2	-1.00825	North
5B	547360000	3	-1.41622	North
5B	547390000	4	-1.59931	North
5B	547400000	9	2.00068	North
5B	547490000	8	-0.239547	North
5B	547600000	1	-0.660525	North
5B	547640000	2	-1.12675	North
5B	547650000	10	-1.50252	North
5B	547790000	1	-0.89426	North
5B	547820000	1	-0.834893	North
5B	547960000	8	-1.15299	North
5B	548060000	1	-0.776149	North
5B	548180000	2	-1.20687	North
5B	548190000	5	-0.127177	North
5B	548240000	1	-0.660525	North
5B	548290000	1	1.3685	North
5B	548300000	7	2.23382	North
5B	548310000	4	0.344456	North
5B	548340000	8	1.70691	North
5B	548350000	2	0.883781	North
5B	548370000	1	-0.954248	North
5B	548380000	5	3.1946	North
5B	548430000	16	3.39518	North
5B	548520000	1	-0.603645	North
5B	548710000	2	-0.891849	North
5B	548720000	7	0.286081	North
5B	548730000	2	-0.745453	North
5B	548870000	39	-1.78416	North
5B	548880000	1	-0.436736	North
5B	548920000	7	-1.87781	North
5B	548980000	10	-0.61355	North
5B	548990000	16	-0.547335	North
5B	549010000	1	-0.834893	North
5B	549080000	5	-0.974761	North
5B	549100000	3	-0.987645	North
5B	549160000	1	-0.89426	North
5B	549390000	3	-0.487206	North
5B	549400000	5	-1.19364	North
5B	549540000	11	1.03947	North
5B	549550000	31	-0.415846	North
5B	549560000	16	-0.470916	North
5B	549580000	24	1.09631	North
5B	549630000	5	-1.26184	North
5B	549660000	2	0.341402	North
5B	549670000	33	0.082347	North
5B	549710000	20	0.0311186	North
5B	549730000	1	0.2682	North
5B	549840000	12	-0.271784	North
5B	549940000	18	-0.204014	North
5B	549950000	8	1.14861	North
5B	549970000	4	0.439397	North
5B	550010000	1	-0.776149	North
5B	550030000	14	-0.688132	North
5B	550140000	4	-0.606457	North
5B	550150000	5	0.196189	North
5B	550170000	5	-1.697	North
5B	550210000	17	0.911917	North
5B	550220000	1	0.221888	North
5B	550230000	8	-1.07523	North
5B	550250000	10	0.167037	North
5B	550320000	1	-0.834893	North
5B	550330000	21	-0.446325	North
5B	550340000	4	-1.59849	North
5B	550370000	2	0.27974	North
5B	550380000	3	-0.958931	North
5B	550390000	6	0.160721	North
5B	550480000	1	-0.718026	North
5B	550560000	4	-0.370948	North
5B	550720000	5	-0.837993	North
5B	550730000	20	-0.0464657	North
5B	550740000	9	1.02481	North
5B	550750000	2	-0.738741	North
5B	550840000	19	1.90126	North
5B	550910000	4	-1.16422	North
5B	550920000	4	-1.49439	North
5B	550930000	1	-0.954248	North
5B	551040000	2	1.71245	North
5B	551050000	15	-0.465358	North
5B	551330000	5	-0.534182	North
5B	551340000	1	-0.718026	North
5B	551400000	4	-0.234616	North
5B	551410000	9	1.6195	North
5B	551490000	1	0.0792223	North
5B	551500000	11	1.58329	North
5B	551510000	2	2.51931	North
5B	551540000	1	-0.603645	North
5B	551650000	1	-0.776149	North
5B	551660000	13	0.385585	North
5B	551670000	7	1.35465	North
5B	551680000	2	-0.492301	North
5B	551730000	8	-0.816639	North
5B	551760000	5	-0.865559	North
5B	551790000	1	-0.776149	North
5B	551800000	25	-0.678331	North
5B	551810000	5	-0.634667	North
5B	552280000	5	-0.920926	North
5B	552290000	15	0.535452	North
5B	552560000	1	0.447231	North
5B	552830000	1	-0.328571	North
5B	552920000	7	0.821205	North
5B	553180000	2	-1.08963	North
5B	553340000	3	-1.2925	North
5B	553350000	3	0.280188	North
5B	553520000	4	0.132854	North
5B	553530000	1	-0.49175	North
5B	553570000	2	-1.24735	North
5B	553830000	2	-0.969032	North
5B	553940000	1	-0.954248	North
5B	553990000	2	-0.972808	North
5B	554160000	8	0.0274218	North
5B	554170000	1	-0.718026	North
5B	554210000	1	1.61093	North
5B	554490000	1	-0.436736	North
5B	554510000	6	1.73488	North
5B	554520000	2	0.222272	North
5B	554580000	1	-0.547387	North
5B	554630000	1	-0.834893	North
5B	554720000	10	-0.438765	North
5B	554750000	1	-0.834893	North
5B	554760000	2	-1.04915	North
5B	554770000	20	-0.243815	North
5B	554780000	6	-1.19621	North
5B	554820000	21	-2.10709	North
5B	554920000	3	-0.813394	North
5B	554930000	1	-0.954248	North
5B	555010000	7	0.684185	North
5B	555070000	2	-0.626532	North
5B	555120000	1	-0.222893	North
5B	555150000	2	0.115935	North
5B	555170000	2	-0.570323	North
5B	555180000	8	0.444925	North
5B	555230000	2	1.19881	North
5B	555450000	1	-0.954248	North
5B	555630000	4	0.115095	North
5B	555660000	1	0.174954	North
5B	555940000	8	-0.720683	North
5B	555950000	1	-0.170986	North
5B	556070000	2	-0.589409	North
5B	556170000	2	-0.663656	North
5B	556180000	6	2.08963	North
5B	556240000	8	-1.86683	North
5B	556360000	1	-0.436736	North
5B	556620000	4	0.470543	North
5B	556710000	3	-1.02423	North
5B	556720000	1	-0.834893	North
5B	556780000	20	-1.64202	North
5B	556790000	1	-0.718026	North
5B	556940000	3	0.0412903	North
5B	556950000	2	-1.28783	North
5B	556960000	4	-1.46858	North
5B	556970000	1	-0.89426	North
5B	556990000	1	-0.954248	North
5B	557020000	6	-1.37519	North
5B	557070000	2	-0.663656	North
5B	557130000	7	-0.00893114	North
5B	557250000	2	0.858403	North
5B	557280000	1	-0.89426	North
5B	557340000	1	-0.0690379	North
5B	557350000	13	0.909204	North
5B	557520000	5	0.443809	North
5B	557530000	4	0.357707	North
5B	557700000	3	1.22528	North
5B	557750000	10	-1.89851	North
5B	557790000	13	1.44007	North
5B	557800000	4	-0.446901	North
5B	557870000	1	-0.718026	North
5B	557900000	23	0.154432	North
5B	557950000	3	0.687759	North
5B	558010000	9	-1.13937	North
5B	558020000	22	1.93328	North
5B	558110000	3	-0.52921	North
5B	558120000	8	1.64929	North
5B	558260000	1	0.358959	North
5B	558280000	2	-0.509919	North
5B	558290000	1	-0.834893	North
5B	558330000	11	-1.53372	North
5B	558340000	12	-0.282177	North
5B	558400000	6	0.325569	North
5B	558440000	8	-0.891187	North
5B	558490000	1	-0.49175	North
5B	558570000	1	-0.834893	North
5B	558610000	1	-0.0690379	North
5B	558620000	4	0.0141433	North
5B	558680000	1	-0.776149	North
5B	558710000	1	-0.954248	North
5B	558730000	1	-0.954248	North
5B	558890000	3	-1.3222	North
5B	559400000	1	-0.954248	North
5B	559420000	2	-1.12843	North
5B	559680000	6	-0.305966	North
5B	559690000	1	-0.776149	North
5B	559760000	4	-1.197	North
5B	559770000	1	-0.89426	North
5B	559840000	1	-0.954248	North
5B	559980000	1	-0.89426	North
5B	559990000	4	0.613843	North
5B	560390000	8	-0.545947	North
5B	560430000	2	-1.12717	North
5B	560440000	5	-0.0269275	North
5B	560500000	2	0.0305726	North
5B	560510000	8	-1.33653	North
5B	560620000	3	-1.32318	North
5B	560720000	4	1.92294	North
5B	560730000	7	2.25693	North
5B	560740000	1	-0.603645	North
5B	561000000	1	-0.954248	North
5B	561010000	2	-0.161966	North
5B	561060000	6	-1.43693	North
5B	561660000	1	-0.547387	North
5B	561690000	8	-0.444999	North
5B	561710000	7	0.314604	North
5B	561970000	1	-0.776149	North
5B	562040000	16	1.29207	North
5B	562070000	10	2.61725	North
5B	562110000	13	0.682742	North
5B	562220000	20	1.88542	North
5B	562260000	4	0.741979	North
5B	562270000	2	-0.0969473	North
5B	562280000	1	-0.170986	North
5B	562410000	6	-1.25171	North
5B	562450000	19	-1.3014	North
5B	562480000	8	0.320537	North
5B	562490000	10	-0.0177769	North
5B	562790000	3	1.34194	North
5B	562950000	25	0.301662	North
5B	562960000	18	1.68998	North
5B	562970000	13	-1.16488	North
5B	563110000	1	1.96527	North
5B	563120000	5	-0.810074	North
5B	563130000	1	1.969	North
5B	563150000	5	0.201726	North
5B	563330000	6	-0.838447	North
5B	563460000	7	-0.785005	North
5B	563490000	2	-1.16681	North
5B	563510000	29	-0.0144146	North
5B	563540000	8	0.409386	North
5B	563660000	7	-0.807656	North
5B	563690000	3	-1.44821	North
5B	563870000	6	-1.71569	North
5B	563920000	5	0.067903	North
5B	563930000	1	-0.834893	North
5B	564180000	1	-0.718026	North
5B	564210000	2	-1.04747	North
5B	564450000	1	-0.222893	North
5B	564460000	4	-1.49713	North
5B	564470000	9	-2.05545	North
5B	564520000	1	-0.834893	North
5B	564540000	1	-0.603645	North
5B	564980000	1	1.70884	North
5B	565090000	27	2.51441	North
5B	565120000	1	-0.660525	North
5B	565190000	2	-0.739161	North
5B	565290000	1	-0.718026	North
5B	565310000	1	-0.718026	North
5B	565350000	1	-0.660525	North
5B	565420000	2	-1.00825	North
5B	565490000	3	-1.29447	North
5B	565500000	2	0.718509	North
5B	565510000	1	1.86953	North
5B	565530000	3	3.01423	North
5B	565540000	8	4.14128	North
5B	565610000	7	-1.00004	North
5B	565620000	3	-1.13712	North
5B	565680000	1	-0.49175	North
5B	565770000	5	1.81903	North
5B	565880000	4	2.47933	North
5B	565890000	6	1.42161	North
5B	565900000	10	2.73967	North
5B	565920000	1	-0.776149	North
5B	565930000	1	1.88041	North
5B	566040000	2	-1.12675	North
5B	566060000	1	-0.660525	North
5B	566130000	5	2.96206	North
5B	566300000	1	-0.436736	North
5B	566490000	2	-1.12675	North
5B	566500000	7	0.314138	North
5B	566510000	1	-0.89426	North
5B	566670000	2	1.37771	North
5B	566680000	3	0.121525	North
5B	566950000	3	-1.38488	North
5B	567020000	1	1.93263	North
5B	567050000	1	-0.954248	North
5B	567150000	3	2.10097	North
5B	567430000	2	-0.555222	North
5B	567440000	1	-0.275421	North
5B	567570000	1	-0.547387	North
5B	567580000	1	-0.603645	North
5B	567610000	1	-0.954248	North
5B	567720000	1	-0.834893	North
5B	567740000	2	-0.230759	North
5B	567760000	1	-0.89426	North
5B	567770000	5	-0.618764	North
5B	567780000	2	-0.127359	North
5B	567870000	1	-0.89426	North
5B	568060000	1	-0.954248	North
5B	568170000	1	-0.834893	North
5B	568180000	5	-0.696042	North
5B	568400000	8	-1.07988	North
5B	568410000	4	-0.429689	North
5B	568500000	1	-0.547387	North
5B	568520000	1	-0.436736	North
5B	568540000	3	-1.10709	North
5B	568730000	4	1.09019	North
5B	568740000	2	-0.59612	North
5B	568810000	3	0.0931391	North
5B	568820000	6	0.246471	North
5B	568840000	1	-0.603645	North
5B	568940000	5	-1.05946	North
5B	568950000	3	-0.752356	North
5B	568990000	2	-0.492301	North
5B	569150000	2	-1.24735	North
5B	569220000	2	-0.969032	North
5B	569380000	2	-0.814666	North
5B	569460000	1	0.813685	North
5B	569540000	1	-0.834893	North
5B	569660000	2	-0.663656	North
5B	569760000	1	-0.436736	North
5B	569800000	7	-1.21387	North
5B	569810000	3	-0.271115	North
5B	569820000	1	1.31255	North
5B	569880000	1	-0.776149	North
5B	570050000	7	1.30301	North
5B	570060000	3	-0.443069	North
5B	570070000	5	0.293965	North
5B	570100000	1	-0.547387	North
5B	570310000	3	1.1206	North
5B	570460000	1	-0.776149	North
5B	570500000	1	-0.603645	North
5B	570570000	14	1.34708	North
5B	570580000	3	-0.879025	North
5B	570630000	7	1.01089	North
5B	570640000	6	0.204999	North
5B	570860000	1	-0.547387	North
5B	570890000	11	0.272922	North
5B	570920000	2	-0.674143	North
5B	570930000	5	-1.08231	North
5B	570950000	4	-1.34522	North
5B	571000000	1	-0.954248	North
5B	571020000	1	-0.89426	North
5B	571030000	4	-1.51994	North
5B	571120000	1	-0.718026	North
5B	571170000	6	1.91418	North
5B	571180000	12	-0.991602	North
5B	571190000	2	-1.12675	North
5B	571200000	12	3.88221	North
5B	571210000	1	-0.776149	North
5B	571230000	7	-0.970588	North
5B	571320000	1	-0.834893	North
5B	571360000	3	-1.41622	North
5B	571470000	16	-1.47662	North
5B	571480000	3	-1.4172	North
5B	571520000	15	-0.518756	North
5B	571530000	16	1.71504	North
5B	571540000	1	-0.603645	North
5B	571550000	9	1.63323	North
5B	571560000	1	-0.547387	North
5B	571600000	22	-2.34751	North
5B	571620000	2	-1.20729	North
5B	571630000	8	2.81143	North
5B	571700000	3	1.61562	North
5B	571710000	6	3.23171	North
5B	571740000	3	-1.1678	North
5B	571830000	2	0.419844	North
5B	571990000	2	-0.407567	North
5B	572000000	1	-0.328571	North
5B	572070000	1	-0.660525	North
5B	572120000	11	2.08243	North
5B	572140000	16	2.44107	North
5B	572340000	23	1.19522	North
5B	572350000	4	0.0186513	North
5B	572360000	19	2.31205	North
5B	572370000	5	0.433089	North
5B	572380000	7	1.36696	North
5B	572390000	36	0.700809	North
5B	572510000	14	-0.0198065	North
5B	572540000	3	-1.13712	North
5B	572580000	5	-1.71809	North
5B	572590000	6	-1.6973	North
5B	572600000	3	-0.808471	North
5B	572850000	1	-0.834893	North
5B	572900000	5	-1.427	North
5B	572940000	4	-0.796476	North
5B	572950000	4	-1.01286	North
5B	573140000	10	-1.88396	North
5B	573300000	1	-0.89426	North
5B	573400000	4	-1.06204	North
5B	573430000	1	-0.954248	North
5B	573490000	1	-0.776149	North
5B	573570000	1	-0.954248	North
5B	573700000	1	-0.89426	North
5B	573800000	4	-1.65122	North
5B	574050000	1	-0.776149	North
5B	574140000	1	-0.954248	North
5B	574640000	2	-1.00909	North
5B	574670000	3	-1.38553	North
5B	574690000	2	-1.20687	North
5B	574900000	1	-0.834893	North
5B	575040000	2	-1.00825	North
5B	575050000	11	-1.61109	North
5B	575060000	15	-1.84751	North
5B	575090000	1	-0.660525	North
5B	575240000	8	-1.80387	North
5B	575250000	1	-0.776149	North
5B	575530000	1	-0.328571	North
5B	575570000	1	0.2682	North
5B	575580000	5	-1.44903	North
5B	575620000	7	-1.78917	North
5B	575630000	1	-0.718026	North
5B	575720000	3	-1.3222	North
5B	575780000	9	-1.77446	North
5B	575790000	1	-0.834893	North
5B	575800000	2	-1.20729	North
5B	575810000	7	-0.959962	North
5B	575830000	5	-1.69465	North
5B	575860000	1	-0.89426	North
5B	575960000	5	-1.20636	North
5B	575970000	1	-0.660525	North
5B	575990000	2	-1.28783	North
5B	576030000	2	-1.28783	North
5B	576080000	6	-1.61622	North
5B	576220000	2	0.615109	North
5B	576240000	8	0.903638	North
5B	576250000	10	1.05214	North
5B	576260000	6	1.01562	North
5B	576290000	5	-1.52336	North
5B	576340000	6	-1.69501	North
5B	576440000	2	-1.00825	North
5B	576520000	1	-0.89426	North
5B	576550000	2	-1.20687	North
5B	576640000	2	-1.20687	North
5B	576790000	3	-1.51122	North
5B	576900000	3	-1.41622	North
5B	576910000	5	-0.844237	North
5B	576920000	41	-1.33087	North
5B	576930000	6	-1.55854	North
5B	577000000	4	0.447184	North
5B	577020000	16	-2.00464	North
5B	577090000	2	-1.28783	North
5B	577210000	3	-1.2628	North
5B	577220000	2	-1.01329	North
5B	577230000	1	1.74365	North
5B	577240000	5	2.2589	North
5B	577250000	2	-0.266624	North
5B	577300000	2	-0.196153	North
5B	577330000	9	-2.05374	North
5B	577340000	7	-0.53287	North
5B	577350000	13	-0.544916	North
5B	577360000	19	-0.356079	North
5B	577370000	5	-0.311183	North
5B	577510000	4	-0.737598	North
5B	577520000	8	-0.0142947	North
5B	577530000	4	0.368362	North
5B	577690000	1	-0.0189962	North
5B	577860000	3	-1.51122	North
5B	577880000	6	-1.04373	North
5B	577940000	4	-1.3974	North
5B	577950000	1	-0.89426	North
5B	578530000	1	0.358959	North
5B	578590000	4	0.65059	North
5B	578700000	7	0.59405	North
5B	578710000	11	-0.151571	North
5B	579070000	11	-1.81725	North
5B	579100000	7	1.10391	North
5B	579140000	3	0.730419	North
5B	579150000	1	-0.89426	North
5B	579380000	3	0.840188	North
5B	579510000	24	-1.68536	North
5B	579580000	7	-1.8958	North
5B	579710000	2	-0.969452	North
5B	579800000	3	0.298893	North
5B	579950000	1	-0.834893	North
5B	580070000	6	-0.36043	North
5B	580080000	2	-1.12675	North
5B	580100000	11	0.233436	North
5B	580110000	4	0.604963	North
5B	580120000	2	-1.20729	North
5B	580160000	8	0.744049	North
5B	580170000	3	1.12224	North
5B	580190000	4	0.3588	North
5B	580210000	1	-0.89426	North
5B	580220000	1	-0.954248	North
5B	580280000	10	-0.080456	North
5B	580290000	1	-0.89426	North
5B	580360000	1	1.969	North
5B	580370000	4	0.296371	North
5B	580420000	3	-1.32253	North
5B	580430000	2	-0.37338	North
5B	580510000	2	-0.969032	North
5B	580590000	5	-1.76309	North
5B	580640000	1	-0.954248	North
5B	580680000	18	-0.826181	North
5B	580690000	2	-1.20687	North
5B	580720000	2	-1.20687	North
5B	580730000	4	-1.36476	North
5B	580740000	1	-0.834893	North
5B	580800000	1	-0.954248	North
5B	580830000	2	-0.311927	North
5B	580840000	10	0.230002	North
5B	580850000	18	2.4037	North
5B	580980000	1	-0.954248	North
5B	581120000	4	-1.4683	North
5B	581140000	5	-0.755179	North
5B	581150000	2	-1.08795	North
5B	581250000	8	2.00612	North
5B	581820000	1	-0.954248	North
5B	581830000	1	-0.954248	North
5B	582100000	7	0.669085	North
5B	582110000	1	-0.89426	North
5B	582150000	2	-0.192797	North
5B	582160000	2	-0.264737	North
5B	582390000	4	-0.138036	North
5B	582580000	1	-0.954248	North
5B	582820000	1	-0.834893	North
5B	582830000	2	-0.626532	North
5B	582880000	1	1.89067	North
5B	582890000	2	1.16042	North
5B	582970000	4	2.2553	North
5B	583100000	1	-0.547387	North
5B	583110000	10	-1.41828	North
5B	583120000	4	-1.67758	North
5B	583200000	6	-0.651564	North
5B	583280000	1	-0.718026	North
5B	583290000	1	-0.718026	North
5B	583300000	1	-0.776149	North
5B	583360000	1	-0.718026	North
5B	583470000	1	-0.776149	North
5B	583510000	1	-0.718026	North
5B	583570000	3	-1.00044	North
5B	583600000	16	-1.17965	North
5B	583710000	1	-0.0690379	North
5B	583900000	2	-1.08711	North
5B	583910000	1	-0.776149	North
5B	584060000	4	0.0626383	North
5B	584070000	3	-1.35387	North
5B	584080000	1	-0.718026	North
5B	584090000	7	0.557325	North
5B	584100000	3	-1.04638	North
5B	584110000	2	0.0739881	North
5B	584120000	8	2.47101	North
5B	584130000	1	-0.89426	North
5B	584140000	16	-1.21751	North
5B	584290000	6	1.651	North
5B	584380000	2	-1.20687	North
5B	584610000	14	-0.524011	North
5B	584800000	9	-1.76074	North
5B	584820000	8	1.49258	North
5B	584850000	9	-0.772685	North
5B	584860000	19	-2.39538	North
5B	584880000	3	-0.579582	North
5B	584950000	2	-1.20687	North
5B	584990000	2	-1.24735	North
5B	585000000	1	-0.718026	North
5B	585040000	3	-0.161839	North
5B	585470000	2	0.509192	North
5B	585490000	4	0.521224	North
5B	585750000	2	-1.20687	North
5B	585840000	7	-1.71758	North
5B	585990000	1	-0.89426	North
5B	586050000	1	-0.954248	North
5B	586100000	1	-0.776149	North
5B	586110000	1	-0.954248	North
5B	586260000	5	-1.74012	North
5B	586280000	6	-0.358351	North
5B	586350000	3	-1.23015	North
5B	586380000	3	-1.35387	North
5B	586460000	7	-0.607998	North
5B	586520000	1	-0.954248	North
5B	586530000	5	-0.466564	North
5B	586620000	6	-0.118356	North
5B	586710000	5	0.828785	North
5B	586720000	6	-0.912452	North
5B	586730000	16	-1.09146	North
5B	586770000	9	-1.68698	North
5B	586780000	14	-0.590321	North
5B	586800000	10	-1.73905	North
5B	586810000	40	-1.24728	North
5B	586820000	13	-0.472584	North
5B	586840000	5	-0.17524	North
5B	586850000	2	-1.08795	North
5B	586860000	2	-0.794322	North
5B	586870000	1	1.95905	North
5B	586910000	2	-1.28783	North
5B	587060000	2	0.267785	North
5B	587070000	1	-0.89426	North
5B	587110000	1	-0.660525	North
5B	587120000	10	-0.330599	North
5B	587340000	6	0.34064	North
5B	587440000	1	-0.834893	North
5B	587590000	2	-0.443432	North
5B	587600000	4	-1.4694	North
5B	587760000	1	-0.834893	North
5B	587780000	2	-1.08711	North
5B	587790000	3	1.17146	North
5B	587890000	1	-0.89426	North
5B	588160000	2	-0.891849	North
5B	588170000	1	-0.718026	North
5B	588190000	4	-1.65122	North
5B	588270000	1	-0.89426	North
5B	588280000	2	-1.08711	North
5B	588390000	1	-0.776149	North
5B	588400000	10	0.384658	North
5B	588410000	1	-0.776149	North
5B	588480000	1	-0.89426	North
5B	588490000	1	-0.275421	North
5B	588500000	10	0.292395	North
5B	588510000	13	-1.82346	North
5B	588520000	32	0.579806	North
5B	588530000	5	-0.861671	North
5B	588560000	15	1.62566	North
5B	588640000	5	-1.25501	North
5B	588650000	1	-0.89426	North
5B	588680000	3	-0.882963	North
5B	588690000	1	-0.718026	North
5B	588750000	1	-0.954248	North
5B	588770000	4	-0.184482	North
5B	588780000	28	-1.86849	North
5B	588830000	28	-2.08957	North
5B	588850000	6	-1.69501	North
5B	588860000	5	-1.74036	North
5B	588870000	5	-1.74012	North
5B	588880000	6	-1.61768	North
5B	588910000	2	-1.12675	North
5B	588920000	11	-2.03159	North
5B	588930000	3	-1.41622	North
5B	588940000	12	-2.04155	North
5B	589110000	31	0.019045	North
5B	589120000	15	-0.326835	North
5B	589210000	9	-0.294946	North
5B	589240000	1	0.697129	North
5B	589370000	10	-0.422648	North
5B	589380000	1	-0.89426	North
5B	589550000	2	-1.28783	North
5B	589560000	2	-0.969032	North
5B	589580000	5	-1.34006	North
5B	589670000	7	2.40094	North
5B	589720000	6	-1.15026	North
5B	589790000	4	-1.57212	North
5B	589820000	1	-0.834893	North
5B	589860000	5	-1.38236	North
5B	589870000	2	-0.969032	North
5B	589880000	3	-1.41655	North
5B	589890000	8	1.93741	North
5B	589980000	1	-0.834893	North
5B	589990000	6	2.28638	North
5B	590000000	4	0.120423	North
5B	590180000	1	0.813685	North
5B	590250000	2	2.474	North
5B	590370000	5	0.735015	North
5B	590440000	1	-0.954248	North
5B	590450000	4	0.507973	North
5B	590460000	5	-1.56059	North
5B	590470000	3	-0.390236	North
5B	590500000	4	1.69644	North
5B	590510000	7	-1.9672	North
5B	590530000	1	0.736602	North
5B	590550000	1	-0.776149	North
5B	590610000	4	-0.812868	North
5B	590800000	9	1.11066	North
5B	590990000	3	-0.711665	North
5B	591100000	11	-0.916191	North
5B	591130000	3	-1.32351	North
5B	591140000	10	1.64125	North
5B	591150000	3	-0.632087	North
5B	591230000	2	-0.969032	North
5B	591240000	2	-1.08795	North
5B	591480000	14	-0.414909	North
5B	591510000	2	2.20177	North
5B	591520000	13	-0.0659937	North
5B	591550000	16	-1.38696	North
5B	591630000	23	-1.05992	North
5B	591640000	4	-1.49576	North
5B	591650000	32	-1.47375	North
5B	591660000	10	-1.43898	North
5B	591770000	2	-1.20687	North
5B	591780000	37	1.8703	North
5B	591810000	25	-2.05472	North
5B	591820000	13	1.01852	North
5B	591830000	38	-0.9023	North
5B	592050000	2	-1.28783	North
5B	592060000	2	-0.891849	North
5B	592080000	2	-1.28783	North
5B	592100000	11	-1.70611	North
